ap1,ap2,ap3,ap4,ap5
981.3,981.2,993.8,998.2,992.8
981.0,981.2,993.7,998.2,992.7
981.0,981.0,993.7,998.0,992.6
980.8,980.7,993.5,998.0,992.2
980.7,980.7,993.1,997.9,992.1
980.5,980.5,993.1,997.7,992.0
980.5,980.4,993.0,997.5,991.8
980.4,980.2,992.7,997.3,991.9
980.1,980.2,992.4,997.2,991.6
980.0,980.1,992.5,997.2,991.6
979.9,980.1,992.5,997.4,991.5
979.9,979.9,992.4,997.4,991.4
979.8,979.8,992.2,997.6,991.2
979.9,979.9,992.5,997.8,991.2
980.0,980.0,992.6,997.7,991.5
979.9,979.8,992.8,997.8,991.3
979.7,979.7,993.0,997.9,991.2
979.3,979.7,993.2,997.8,991.3
979.4,979.7,993.1,997.6,991.4
979.3,979.4,993.2,997.6,991.4
979.4,979.4,993.2,997.6,991.5
979.5,979.4,993.3,997.6,991.5
979.5,979.3,993.2,997.6,991.8
979.7,979.4,993.2,997.6,991.8
979.7,979.3,993.2,997.5,991.8
979.7,979.5,993.1,997.6,991.7
979.9,979.5,993.1,997.6,991.7
979.9,979.6,993.1,997.6,991.6
980.0,979.4,993.0,997.7,991.5
979.8,979.4,992.9,997.8,991.5
979.7,979.3,992.9,997.6,991.4
979.7,979.2,992.9,997.7,991.6
979.8,979.3,993.0,997.7,991.5
979.7,979.4,993.0,997.8,991.4
979.7,979.6,993.0,997.7,991.6
979.6,979.5,993.1,997.7,991.6
979.7,979.6,993.1,997.7,991.7
979.8,979.7,993.1,997.8,991.8
979.8,979.7,993.1,997.8,991.8
979.8,979.9,993.2,997.8,991.8
979.9,980.0,993.1,997.9,991.8
979.9,979.9,993.2,998.0,991.8
980.1,980.0,993.2,998.1,991.9
980.1,980.0,993.3,998.1,992.0
980.1,980.0,993.4,998.4,992.1
980.3,980.0,993.5,998.4,992.2
980.2,980.1,993.7,998.4,992.2
980.3,980.0,993.8,998.4,992.2
980.3,980.1,993.7,998.4,992.3
980.3,980.2,993.9,998.5,992.4
980.4,980.3,993.9,998.5,992.4
980.5,980.3,994.0,998.7,992.6
980.6,980.4,994.2,998.8,992.6
980.6,980.4,994.3,998.9,992.7
980.6,980.5,994.4,999.0,992.7
980.6,980.5,994.4,999.1,992.8
980.6,980.7,994.4,999.2,993.0
980.8,980.8,994.5,999.2,993.0
980.9,980.8,994.5,999.3,993.1
981.0,980.9,994.6,999.5,993.3
981.1,981.0,994.7,999.7,993.3
981.2,981.1,994.8,999.7,993.4
981.3,981.0,994.8,999.8,993.4
981.3,981.1,994.9,999.9,993.4
981.3,981.0,994.8,999.8,993.4
981.2,981.0,994.8,999.8,993.5
981.3,981.1,994.9,999.9,993.5
981.3,981.2,995.0,1000.0,993.6
981.4,981.3,995.1,1000.1,993.7
981.6,981.4,995.2,1000.2,993.9
981.7,981.6,995.2,1000.3,994.0
981.8,981.7,995.2,1000.3,993.9
981.9,981.8,995.1,1000.5,994.0
981.9,981.9,995.2,1000.5,994.1
982.0,982.0,995.3,1000.5,994.2
982.0,982.1,995.5,1000.6,994.3
982.0,982.2,995.5,1001.0,994.4
982.2,982.4,995.6,1000.9,994.5
982.3,982.5,995.8,1001.0,994.8
982.5,982.7,996.0,1001.2,994.9
982.6,982.8,996.0,1001.2,994.9
982.7,983.0,996.0,1001.4,995.0
982.9,982.9,996.0,1001.4,995.1
983.0,983.1,996.0,1001.6,995.2
982.8,983.1,996.1,1001.7,995.2
982.9,983.3,996.2,1001.7,995.3
983.0,983.4,996.3,1001.7,995.4
983.0,983.4,996.3,1001.8,995.3
983.1,983.5,996.4,1001.8,995.4
983.2,983.8,996.5,1001.9,995.5
983.3,983.8,996.6,1002.0,995.6
983.4,983.7,996.7,1002.2,995.7
983.5,983.9,996.7,1002.4,995.9
983.6,984.0,996.9,1002.3,996.0
983.8,984.3,997.1,1002.5,996.2
984.1,984.4,997.2,1002.7,996.1
984.1,984.4,997.2,1002.8,996.1
984.1,984.6,997.4,1002.8,996.3
984.2,984.7,997.6,1003.0,996.5
984.4,984.9,997.7,1003.2,996.4
984.4,985.0,997.6,1003.2,996.7
984.5,985.1,997.8,1003.4,996.8
984.7,985.1,997.8,1003.5,996.8
984.7,985.3,998.2,1003.8,997.1
985.0,985.5,998.5,1004.0,997.4
985.4,985.9,998.6,1004.0,997.7
985.6,986.0,998.8,1004.2,997.6
985.8,986.0,999.0,1004.3,997.8
985.9,986.1,999.3,1004.4,997.9
986.0,986.3,999.5,1004.4,998.3
986.2,986.6,999.5,1004.7,998.2
986.5,986.5,999.5,1004.9,998.3
986.3,986.6,999.7,1005.2,998.5
986.5,986.8,999.9,1005.4,998.7
986.7,986.9,1000.0,1005.3,998.9
986.8,987.1,999.9,1005.2,998.8
986.7,987.1,1000.1,1005.3,998.8
986.8,987.1,1000.0,1005.5,998.8
986.8,987.1,1000.1,1005.5,999.0
987.0,987.2,1000.1,1005.6,999.1
987.0,987.3,1000.2,1005.9,999.1
987.0,987.4,1000.4,1006.0,999.3
987.2,987.6,1000.7,1006.1,999.6
987.5,987.7,1000.9,1006.2,999.7
987.6,987.7,1000.9,1006.3,999.8
987.8,987.8,1001.0,1006.2,999.9
987.7,987.8,1001.0,1006.4,999.9
987.8,987.8,1000.9,1006.5,999.9
987.7,988.0,1000.9,1006.5,1000.0
987.7,988.0,1000.9,1006.6,1000.0
987.7,988.1,1000.8,1006.5,1000.0
987.7,988.0,1000.8,1006.6,1000.0
987.6,988.0,1000.8,1006.5,999.9
987.6,988.1,1000.9,1006.4,999.9
987.6,988.1,1001.1,1006.4,1000.0
987.9,988.0,1001.1,1006.5,1000.0
988.0,988.1,1001.3,1006.5,1000.1
988.1,988.3,1001.2,1006.7,1000.2
988.1,988.3,1001.2,1006.7,1000.2
988.0,988.2,1001.2,1006.8,1000.2
988.1,988.3,1001.1,1006.7,1000.3
988.0,988.2,1001.2,1006.7,1000.4
988.2,988.3,1001.2,1006.8,1000.4
988.2,988.4,1001.1,1006.8,1000.3
988.1,988.5,1001.2,1006.8,1000.2
988.1,988.4,1001.3,1006.8,1000.2
988.1,988.5,1001.3,1006.9,1000.4
988.1,988.5,1001.3,1006.8,1000.2
988.2,988.5,1001.3,1006.9,1000.3
988.2,988.6,1001.4,1007.0,1000.4
988.3,988.8,1001.5,1007.1,1000.4
988.4,988.8,1001.7,1007.1,1000.5
988.5,988.9,1001.7,1007.1,1000.5
988.4,988.8,1001.8,1007.1,1000.7
988.5,988.8,1001.8,1007.3,1000.7
988.6,988.8,1001.9,1007.4,1000.9
988.8,988.9,1002.0,1007.4,1001.0
988.9,989.1,1002.2,1007.6,1001.1
989.0,989.2,1002.2,1007.7,1001.2
989.1,989.3,1002.3,1007.9,1001.3
989.1,989.3,1002.3,1007.9,1001.4
989.2,989.5,1002.5,1008.0,1001.4
989.4,989.6,1002.6,1007.9,1001.5
989.6,989.6,1002.7,1007.8,1001.6
989.6,989.7,1002.7,1007.9,1001.7
989.6,989.6,1002.8,1008.0,1001.7
989.6,989.8,1002.8,1008.0,1001.8
989.7,989.8,1002.9,1008.0,1001.8
989.8,989.9,1002.9,1008.0,1001.6
989.7,989.8,1002.8,1008.1,1001.7
989.7,989.9,1002.8,1008.1,1001.7
989.6,989.9,1002.8,1008.1,1001.8
989.7,990.0,1002.8,1008.3,1001.8
989.8,990.1,1002.8,1008.3,1001.9
989.8,990.1,1002.9,1008.3,1002.0
989.8,990.0,1002.9,1008.3,1001.9
989.8,990.0,1002.9,1008.4,1002.0
989.8,990.0,1002.9,1008.5,1002.0
989.7,990.0,1002.8,1008.4,1002.0
989.7,989.9,1002.8,1008.4,1002.0
989.7,989.9,1002.8,1008.3,1002.0
989.7,989.8,1002.7,1008.2,1001.9
989.6,989.7,1002.6,1008.3,1001.8
989.5,989.8,1002.6,1008.3,1001.9
989.5,989.8,1002.5,1008.2,1001.9
989.5,989.8,1002.5,1008.2,1001.9
989.5,989.8,1002.5,1008.2,1001.9
989.5,989.8,1002.5,1008.1,1002.0
989.5,989.8,1002.5,1008.0,1001.8
989.3,989.6,1002.4,1008.0,1001.7
989.2,989.6,1002.4,1007.9,1001.6
989.2,989.5,1002.2,1007.9,1001.5
989.2,989.5,1002.2,1007.8,1001.5
989.1,989.4,1002.2,1007.6,1001.4
989.1,989.3,1002.2,1007.5,1001.3
989.0,989.2,1002.1,1007.5,1001.2
988.9,989.1,1002.0,1007.3,1001.1
988.8,988.9,1001.8,1007.3,1000.9
988.6,988.7,1001.7,1007.1,1000.8
988.4,988.6,1001.5,1007.2,1000.7
988.3,988.5,1001.4,1007.0,1000.5
988.2,988.5,1001.3,1007.1,1000.4
988.1,988.4,1001.1,1007.1,1000.4
987.9,988.4,1001.0,1006.8,1000.3
987.9,988.4,1001.1,1006.8,1000.3
988.0,988.2,1001.0,1006.7,1000.3
988.0,988.1,1001.1,1006.6,1000.1
987.9,987.8,1001.1,1006.3,999.9
987.9,987.8,1000.8,1006.4,999.8
987.6,987.6,1000.5,1006.3,999.6
987.5,987.5,1000.5,1006.2,999.4
987.3,987.5,1000.3,1006.1,999.3
987.3,987.5,1000.1,1006.2,999.2
987.1,987.4,1000.1,1006.1,999.3
987.0,987.3,1000.0,1006.1,999.1
986.9,987.2,1000.0,1006.1,999.1
986.9,987.1,999.9,1005.9,999.0
986.9,987.0,999.9,1006.0,998.9
986.9,986.9,999.9,1005.9,998.9
986.9,986.9,999.9,1005.9,998.9
986.9,986.9,999.9,1006.0,998.9
986.9,986.9,999.9,1006.1,998.9
986.9,986.9,999.9,1006.2,998.9
987.0,987.1,1000.0,1006.1,999.1
987.1,987.1,1000.1,1006.1,999.1
987.1,987.1,1000.2,1006.3,999.1
987.1,987.2,1000.2,1006.3,999.2
987.1,987.2,1000.1,1006.2,999.1
987.1,987.2,1000.0,1006.1,999.0
987.0,987.1,999.8,1006.2,998.9
986.8,987.1,999.8,1006.1,998.9
986.8,987.2,999.7,1006.1,998.8
986.8,987.2,999.7,1006.0,998.8
986.8,987.2,999.7,1005.9,998.8
986.9,987.2,999.8,1005.9,998.8
986.9,987.2,999.8,1006.0,998.8
986.9,987.3,999.8,1006.0,998.9
986.9,987.4,1000.0,1006.2,999.1
987.0,987.4,1000.1,1006.3,999.2
987.0,987.4,1000.2,1006.3,999.3
987.0,987.5,1000.1,1006.3,999.2
987.0,987.6,1000.3,1006.3,999.5
987.0,987.7,1000.2,1006.4,999.5
987.1,987.7,1000.3,1006.4,999.5
987.1,987.6,1000.3,1006.4,999.6
987.1,987.7,1000.4,1006.5,999.7
987.1,987.9,1000.5,1006.4,999.7
987.3,988.1,1000.5,1006.4,999.8
987.4,988.1,1000.6,1006.5,999.9
987.5,988.3,1000.8,1006.6,1000.0
987.5,988.3,1000.9,1006.8,1000.1
987.7,988.3,1000.9,1006.8,1000.1
987.8,988.3,1001.0,1006.8,1000.1
987.9,988.4,1001.1,1006.7,1000.2
988.0,988.5,1001.0,1006.8,1000.1
988.0,988.5,1001.1,1006.7,1000.1
987.9,988.4,1001.0,1006.8,1000.2
987.8,988.3,1000.8,1006.7,999.9
987.7,988.2,1000.7,1006.6,999.9
987.6,988.2,1000.6,1006.7,999.8
987.5,988.0,1000.5,1006.5,999.9
987.4,988.1,1000.4,1006.6,999.7
987.4,987.9,1000.5,1006.4,999.7
987.5,987.9,1000.4,1006.4,999.7
987.4,987.9,1000.5,1006.3,999.7
987.5,987.9,1000.5,1006.2,999.7
987.5,987.9,1000.4,1006.2,999.5
987.4,987.7,1000.3,1006.3,999.4
987.3,987.6,1000.4,1006.1,999.4
987.3,987.6,1000.5,1006.1,999.5
987.3,987.6,1000.4,1006.2,999.5
987.4,987.7,1000.4,1006.3,999.4
987.5,987.8,1000.5,1006.4,999.4
987.5,987.6,1000.3,1006.3,999.4
987.3,987.6,1000.3,1006.3,999.4
987.3,987.6,1000.5,1006.5,999.4
987.3,987.6,1000.5,1006.4,999.4
987.5,987.6,1000.5,1006.3,999.4
987.4,987.5,1000.7,1006.2,999.5
987.3,987.7,1000.7,1006.2,999.6
987.4,987.7,1000.5,1006.1,999.5
987.4,987.6,1000.5,1006.1,999.4
987.5,987.7,1000.4,1006.0,999.4
987.5,987.6,1000.4,1005.7,999.4
987.4,987.6,1000.5,1005.9,999.5
987.2,987.7,1000.5,1005.9,999.5
987.2,987.6,1000.6,1005.9,999.4
987.4,987.5,1000.5,1005.9,999.3
987.4,987.5,1000.4,1005.9,999.4
987.3,987.4,1000.3,1005.9,999.3
987.2,987.3,1000.2,1005.8,999.1
987.3,987.2,1000.2,1005.7,999.1
987.2,987.3,1000.2,1005.8,999.2
987.1,987.3,1000.2,1005.8,999.2
987.1,987.4,1000.3,1005.8,999.2
987.3,987.3,1000.3,1005.8,999.3
987.3,987.5,1000.4,1005.8,999.4
987.2,987.5,1000.4,1005.7,999.4
987.4,987.5,1000.1,1005.6,999.3
987.4,987.4,1000.1,1005.6,999.1
987.3,987.3,1000.2,1005.5,999.2
987.1,987.3,1000.1,1005.4,999.1
987.2,987.3,1000.0,1005.6,999.1
987.2,987.3,1000.0,1005.7,999.1
987.2,987.5,1000.1,1005.8,999.2
987.3,987.6,1000.2,1006.2,999.2
987.2,987.6,1000.2,1006.3,999.3
987.5,987.7,1000.4,1006.6,999.5
987.6,987.8,1000.9,1006.6,999.7
987.8,987.8,1001.0,1006.6,999.8
988.0,987.7,1001.3,1006.7,999.9
987.9,987.7,1001.4,1006.3,1000.0
987.9,987.7,1001.0,1006.2,1000.2
988.1,988.0,1000.7,1006.4,999.7
987.8,988.1,1000.8,1006.5,999.7
987.7,987.8,1001.0,1006.5,999.8
987.8,987.6,1001.0,1006.5,999.9
987.8,987.9,1000.8,1006.3,999.9
987.7,987.7,1000.7,1006.2,999.9
987.6,987.6,1000.7,1006.1,999.7
987.7,987.6,1000.6,1006.0,999.7
987.5,987.5,1000.5,1005.9,999.5
987.3,987.4,1000.3,1005.7,999.4
987.3,987.2,1000.2,1005.5,999.2
987.2,987.0,1000.1,1005.7,999.0
987.1,986.9,1000.1,1005.4,999.1
986.9,986.8,1000.0,1005.4,999.1
986.8,986.8,999.8,1005.2,998.9
986.7,986.7,999.6,1005.1,998.7
986.6,986.6,999.5,1005.1,998.5
986.4,986.4,999.3,1005.2,998.4
986.3,986.4,999.1,1005.1,998.3
986.2,986.3,999.1,1005.2,998.3
986.1,986.3,999.1,1005.2,998.3
986.1,986.3,999.1,1005.1,998.3
986.0,986.3,999.1,1004.8,998.3
986.1,986.1,998.9,1004.6,998.0
986.0,986.1,998.7,1004.3,997.8
985.9,985.8,998.5,1004.3,997.6
985.6,985.6,998.5,1004.2,997.4
985.5,985.5,998.4,1004.2,997.3
985.3,985.3,998.4,1004.0,997.3
985.3,985.3,998.2,1003.8,997.3
985.3,985.4,998.0,1003.6,997.1
985.3,985.2,997.9,1003.4,997.0
985.0,985.0,997.7,1003.2,996.8
985.0,984.9,997.5,1003.1,996.7
984.8,984.8,997.4,1003.0,996.5
984.8,984.5,997.0,1003.0,996.2
984.5,984.3,997.0,1003.0,996.0
984.4,984.3,997.2,1003.1,996.3
984.4,984.2,997.1,1002.9,996.2
984.4,984.3,997.1,1002.7,996.2
984.3,984.3,997.0,1002.7,996.2
984.3,984.2,996.9,1002.6,996.1
984.2,984.2,996.8,1002.5,995.9
984.2,984.1,996.7,1002.3,995.8
984.1,984.0,996.6,1002.4,995.7
984.0,983.9,996.6,1002.4,995.6
984.0,983.9,996.6,1002.3,995.6
983.9,983.9,996.6,1002.3,995.6
984.0,983.6,996.5,1002.2,995.5
983.9,983.5,996.3,1002.0,995.2
983.9,983.5,996.3,1001.9,995.3
983.7,983.3,996.3,1002.0,995.2
983.6,983.3,996.2,1001.8,995.1
983.6,983.2,996.2,1001.8,995.1
983.6,983.3,996.2,1001.9,995.0
983.6,983.3,996.1,1001.7,995.0
983.5,983.2,996.1,1001.7,994.9
983.4,983.2,995.9,1001.6,994.8
983.2,983.1,995.8,1001.7,994.7
983.1,983.1,995.8,1001.4,994.7
983.0,983.3,995.8,1001.3,994.9
983.2,983.3,995.9,1001.3,994.7
983.3,983.3,995.9,1001.3,994.8
983.3,983.2,995.8,1001.5,994.7
983.3,983.3,995.9,1001.7,994.9
983.3,983.5,995.8,1001.8,994.9
983.3,983.6,995.9,1001.8,994.9
983.3,983.7,996.1,1002.0,995.1
983.5,983.9,996.1,1002.0,995.3
983.4,984.2,996.3,1002.1,995.3
983.6,984.1,996.3,1002.2,995.3
983.6,984.2,996.3,1002.3,995.3
983.6,984.1,996.5,1002.3,995.4
983.8,984.4,996.6,1002.5,995.5
983.9,984.5,996.6,1002.5,995.5
983.9,984.3,996.7,1002.6,995.6
984.0,984.6,996.8,1002.7,995.7
984.1,984.5,996.9,1002.9,995.9
984.2,984.6,997.1,1002.9,996.0
984.6,984.6,997.3,1003.0,996.0
984.8,984.7,997.5,1003.1,996.2
985.0,984.9,997.6,1003.2,996.5
985.3,985.5,997.9,1003.5,996.9
985.4,985.7,998.1,1003.6,997.5
985.6,985.9,998.2,1003.9,997.7
985.8,985.9,998.4,1004.1,997.8
986.0,986.0,998.5,1004.3,997.8
985.9,986.2,998.5,1004.4,997.8
986.0,986.1,998.6,1004.5,997.9
986.2,986.2,998.6,1004.5,998.0
986.4,986.3,998.7,1004.5,998.2
986.5,986.2,999.0,1004.3,998.1
986.8,986.2,999.1,1004.4,998.0
986.8,986.1,999.2,1004.4,998.1
986.9,986.1,998.8,1004.4,998.1
986.7,986.1,998.6,1004.4,997.9
986.5,986.1,998.7,1004.3,997.8
986.1,986.0,998.4,1004.3,997.7
986.1,985.9,998.5,1004.2,997.7
985.8,985.9,998.4,1004.3,997.5
985.9,985.7,998.6,1004.2,997.6
985.7,985.7,998.8,1004.1,997.7
986.1,985.7,999.0,1004.1,997.7
986.1,985.7,998.9,1004.1,997.9
986.1,985.7,999.1,1004.0,997.7
986.1,985.8,999.0,1004.0,997.6
986.1,985.9,999.3,1004.1,998.0
986.2,985.8,999.3,1004.2,997.9
986.3,985.9,999.4,1004.2,998.1
986.3,986.0,999.5,1004.3,998.3
986.5,986.1,1000.1,1004.4,998.3
986.6,986.2,999.8,1004.5,998.4
986.7,986.3,999.5,1004.7,998.4
986.5,986.3,999.5,1004.9,998.5
986.4,986.5,999.6,1004.9,998.6
986.6,986.6,999.7,1004.8,998.6
986.7,986.7,999.7,1004.8,998.6
986.6,986.6,999.4,1004.6,998.7
986.6,986.5,999.7,1004.5,998.7
986.6,986.6,999.6,1004.6,998.8
986.7,986.7,999.7,1004.8,998.8
986.6,986.6,999.9,1004.9,998.5
986.5,986.3,999.7,1004.9,998.8
986.8,986.6,999.7,1004.9,998.8
986.8,986.9,999.6,1004.9,998.7
986.7,986.9,999.9,1004.8,998.8
986.6,987.0,999.9,1004.8,998.8
986.8,986.9,1000.0,1004.7,998.9
986.8,987.1,1000.1,1004.9,998.8
986.9,987.3,1000.0,1005.0,998.9
986.9,987.3,1000.1,1005.0,998.9
987.1,987.1,1000.1,1005.0,998.9
987.2,987.0,1000.1,1005.1,998.8
987.1,987.0,1000.2,1005.3,998.9
987.2,987.1,1000.2,1005.2,999.0
987.1,987.0,1000.1,1005.1,999.1
987.1,987.1,1000.2,1005.2,999.1
987.0,987.1,1000.2,1005.1,999.2
987.0,987.1,1000.2,1005.1,999.2
987.1,987.1,1000.3,1005.1,999.1
987.0,987.0,1000.2,1005.1,999.1
987.1,987.1,1000.2,1005.2,999.2
987.0,987.2,1000.4,1005.2,999.2
987.2,987.3,1000.5,1005.3,999.4
987.2,987.3,1000.4,1005.6,999.5
987.3,987.4,1000.6,1005.6,999.5
987.5,987.5,1000.7,1005.7,999.6
987.6,987.6,1000.8,1005.8,999.6
987.6,987.5,1000.8,1005.9,999.6
987.7,987.6,1000.8,1005.9,999.6
987.6,987.6,1000.9,1005.9,999.7
987.6,987.5,1000.8,1005.9,999.7
987.7,987.5,1000.9,1005.9,999.6
987.6,987.5,1000.8,1005.8,999.7
987.6,987.4,1000.8,1005.8,999.6
987.5,987.3,1000.8,1005.7,999.5
987.4,987.3,1000.6,1005.6,999.5
987.3,987.3,1000.6,1005.6,999.4
987.3,987.3,1000.6,1005.6,999.4
987.3,987.2,1000.7,1005.6,999.4
987.3,987.3,1000.6,1005.6,999.4
987.2,987.3,1000.6,1005.6,999.5
987.4,987.3,1000.6,1005.7,999.5
987.4,987.3,1000.6,1005.7,999.5
987.4,987.4,1000.6,1005.6,999.6
987.5,987.3,1000.8,1005.7,999.6
987.5,987.4,1000.7,1005.6,999.5
987.5,987.4,1000.6,1005.7,999.5
987.4,987.3,1000.6,1005.6,999.4
987.4,987.3,1000.5,1005.6,999.4
987.4,987.2,1000.5,1005.5,999.4
987.4,987.1,1000.4,1005.5,999.3
987.3,987.1,1000.3,1005.5,999.2
987.3,987.1,1000.3,1005.5,999.2
987.3,987.0,1000.2,1005.5,999.2
987.2,986.9,1000.3,1005.5,999.2
987.3,986.9,1000.3,1005.4,999.1
987.3,986.9,1000.2,1005.4,999.1
987.2,987.0,1000.2,1005.4,999.1
987.2,986.9,1000.2,1005.4,999.0
987.2,986.9,1000.2,1005.5,999.0
987.2,986.9,1000.2,1005.5,999.0
987.2,986.9,1000.2,1005.5,999.0
987.1,986.8,1000.1,1005.4,999.0
987.1,986.8,1000.1,1005.4,998.9
987.1,986.8,1000.1,1005.4,998.9
987.1,986.7,1000.1,1005.4,998.8
987.0,986.7,1000.1,1005.4,998.9
987.0,986.6,1000.0,1005.3,998.8
986.9,986.6,999.9,1005.2,998.7
986.8,986.5,999.8,1005.1,998.6
986.7,986.5,999.8,1005.0,998.6
986.7,986.5,999.7,1005.0,998.5
986.6,986.4,999.6,1004.8,998.5
986.5,986.5,999.5,1004.8,998.4
986.5,986.4,999.6,1004.8,998.4
986.5,986.4,999.5,1004.8,998.3
986.4,986.3,999.5,1004.7,998.3
986.3,986.2,999.3,1004.6,998.2
986.2,986.1,999.4,1004.5,998.1
986.2,986.1,999.3,1004.5,998.1
986.1,986.1,999.3,1004.5,998.0
986.1,986.1,999.2,1004.5,998.0
986.0,986.1,999.2,1004.5,998.0
986.0,986.0,999.1,1004.4,998.0
986.0,986.0,999.1,1004.3,998.0
986.0,986.0,999.1,1004.2,997.9
986.0,985.9,999.1,1004.3,997.9
986.0,985.9,999.1,1004.4,997.8
985.9,986.0,999.0,1004.3,997.9
986.0,986.0,999.1,1004.4,998.1
986.0,986.1,999.2,1004.4,998.1
986.2,986.1,999.3,1004.5,998.1
986.3,986.1,999.3,1004.6,998.1
986.3,986.3,999.3,1004.7,998.3
986.4,986.3,999.4,1004.8,998.4
986.4,986.4,999.5,1005.0,998.5
986.4,986.5,999.6,1005.1,998.5
986.5,986.6,999.6,1005.1,998.7
986.6,986.6,999.7,1005.2,998.7
986.7,986.8,999.7,1005.3,998.8
986.8,986.8,999.9,1005.4,998.8
986.9,987.0,1000.0,1005.3,998.9
986.9,987.1,1000.0,1005.4,999.0
987.1,987.1,1000.1,1005.6,999.1
987.1,987.2,1000.2,1005.7,999.1
987.3,987.3,1000.3,1005.9,999.3
987.3,987.4,1000.4,1006.0,999.4
987.4,987.7,1000.5,1006.2,999.5
987.5,987.8,1000.7,1006.3,999.7
987.7,987.9,1000.8,1006.4,999.8
987.8,988.0,1000.9,1006.4,999.9
988.0,988.1,1001.0,1006.5,1000.0
988.2,988.2,1001.0,1006.6,1000.0
988.3,988.3,1001.1,1006.6,1000.1
988.3,988.3,1001.1,1006.6,1000.2
988.3,988.2,1001.2,1006.8,1000.2
988.4,988.3,1001.3,1006.8,1000.3
988.5,988.4,1001.3,1006.8,1000.3
988.5,988.4,1001.3,1006.9,1000.4
988.5,988.5,1001.5,1006.9,1000.5
988.5,988.6,1001.6,1007.0,1000.5
988.5,988.6,1001.7,1007.0,1000.6
988.7,988.6,1001.7,1007.0,1000.6
988.7,988.6,1001.7,1007.0,1000.6
988.7,988.6,1001.6,1006.9,1000.5
988.6,988.5,1001.6,1006.8,1000.5
988.6,988.6,1001.6,1006.8,1000.5
988.5,988.5,1001.5,1006.8,1000.4
988.4,988.4,1001.5,1006.9,1000.3
988.4,988.4,1001.5,1007.0,1000.3
988.5,988.4,1001.6,1006.9,1000.4
988.4,988.4,1001.5,1006.8,1000.4
988.4,988.4,1001.5,1006.7,1000.3
988.4,988.4,1001.5,1006.8,1000.4
988.4,988.4,1001.5,1006.9,1000.4
988.4,988.4,1001.6,1006.9,1000.4
988.4,988.4,1001.5,1006.8,1000.4
988.4,988.4,1001.6,1006.8,1000.3
988.3,988.4,1001.6,1006.8,1000.4
988.3,988.3,1001.5,1006.8,1000.3
988.3,988.3,1001.6,1006.8,1000.4
988.3,988.3,1001.6,1006.7,1000.4
988.3,988.4,1001.6,1006.7,1000.4
988.4,988.2,1001.6,1006.8,1000.3
988.3,988.2,1001.6,1006.8,1000.4
988.4,988.2,1001.7,1006.8,1000.5
988.4,988.3,1001.6,1006.8,1000.5
988.3,988.3,1001.6,1006.8,1000.4
988.4,988.3,1001.6,1006.8,1000.4
988.4,988.5,1001.7,1006.9,1000.5
988.5,988.5,1001.7,1006.9,1000.6
988.6,988.7,1001.8,1007.0,1000.5
988.6,988.7,1001.9,1007.0,1000.7
988.7,988.7,1002.0,1007.1,1000.8
988.7,988.7,1002.0,1007.2,1000.8
988.8,988.8,1002.1,1007.2,1000.8
988.8,988.9,1002.1,1007.3,1000.9
988.9,988.9,1002.1,1007.4,1001.0
988.9,989.0,1002.2,1007.5,1001.0
989.0,989.0,1002.4,1007.6,1001.1
989.1,989.1,1002.5,1007.6,1001.2
989.1,989.2,1002.4,1007.8,1001.3
989.2,989.3,1002.5,1007.8,1001.4
989.3,989.3,1002.6,1007.9,1001.5
989.3,989.4,1002.7,1007.9,1001.6
989.4,989.5,1002.7,1008.0,1001.6
989.5,989.6,1002.8,1008.1,1001.7
989.5,989.7,1002.8,1008.2,1001.7
989.5,989.7,1002.8,1008.2,1001.7
989.6,989.7,1002.9,1008.2,1001.8
989.6,989.7,1003.0,1008.3,1001.8
989.7,989.8,1003.0,1008.3,1001.9
989.7,989.8,1003.0,1008.3,1001.9
989.7,989.8,1003.0,1008.3,1001.9
989.8,989.7,1002.9,1008.2,1001.8
989.7,989.7,1002.9,1008.3,1001.8
989.6,989.7,1002.9,1008.3,1001.7
989.6,989.7,1002.8,1008.4,1001.7
989.6,989.7,1002.8,1008.4,1001.7
989.5,989.5,1002.7,1008.3,1001.7
989.4,989.5,1002.7,1008.3,1001.6
989.4,989.5,1002.7,1008.2,1001.6
989.3,989.5,1002.6,1008.2,1001.5
989.3,989.4,1002.6,1008.0,1001.5
989.3,989.3,1002.6,1008.0,1001.4
989.2,989.3,1002.5,1007.8,1001.3
989.1,989.2,1002.5,1007.9,1001.4
989.1,989.2,1002.4,1008.0,1001.3
989.0,989.2,1002.4,1007.8,1001.2
989.0,989.1,1002.4,1007.7,1001.2
988.9,989.0,1002.4,1007.7,1001.2
988.8,989.0,1002.3,1007.7,1001.1
988.7,988.9,1002.3,1007.7,1001.1
988.6,988.9,1002.2,1007.6,1001.0
988.7,988.9,1002.2,1007.6,1001.1
988.6,988.9,1002.1,1007.7,1001.0
988.6,988.8,1002.2,1007.7,1001.0
988.5,988.9,1002.1,1007.7,1001.0
988.4,988.9,1002.0,1007.6,1000.9
988.4,988.9,1002.0,1007.5,1000.9
988.3,988.7,1001.8,1007.4,1000.8
988.2,988.6,1001.7,1007.3,1000.7
988.1,988.5,1001.7,1007.3,1000.6
988.1,988.4,1001.6,1007.4,1000.6
988.1,988.4,1001.6,1007.3,1000.5
988.0,988.4,1001.5,1007.2,1000.4
987.9,988.2,1001.3,1007.1,1000.4
987.9,988.1,1001.3,1007.0,1000.2
