,t1,t2,t3,t4,t5,ap1,ap2,ap3,ap4,ap5,sp1,sp2,sp3,sp4,sp5,ws1,ws2,ws3,ws4,ws5,wd1,wd2,wd3,wd4,wd5,h1,h2,h3,h4,h5,r1,r2,r3,r4,r5,s1,s2,s3,s4,s5,Y00,Y01,Y02,Y03,Y04,Y05,Y06,Y07,Y08,Y09,Y10,Y11,Y12,Y13,Y14,Y15,Y16,Y17,Y18
4605,19.9,21.7,21.7,19.8,19.5,986.4,986.6,999.8,1005.4,998.7,1006.4,1006.3,1006.1,1006.8,1006.9,1.1,2.4,0.6,0.9,0.8,242.5,241.2,15.2,245.9,324.2,86.6,87.7,81.2,79.4,77.8,0.0,0.0,0.0,0.0,0.0,23.95,0.0,0.0,0.0,27.88,,,,,,,,,,,,,,,,,,,21.5
4606,19.7,21.6,21.7,19.6,19.5,986.5,986.5,999.8,1005.2,998.7,1006.4,1006.2,1006.2,1006.8,1006.7,1.0,0.8,1.3,0.7,0.8,68.5,218.1,358.5,294.7,324.4,87.7,89.2,81.9,80.2,78.3,0.0,0.0,0.0,0.0,0.0,23.95,0.0,0.0,0.0,27.88,,,,,,,,,,,,,,,,,,,21.5
4607,20.3,21.6,21.6,19.6,19.6,986.5,986.6,999.7,1005.3,998.6,1006.3,1006.5,1006.2,1006.7,1006.9,0.7,2.0,0.7,1.6,0.8,53.7,282.6,348.8,290.3,333.8,88.2,86.5,80.9,80.5,78.4,0.0,0.0,0.0,0.0,0.0,23.95,0.0,0.0,0.0,27.88,,,,,,,,,,,,,,,,,,,21.5
4608,20.4,21.3,21.6,19.9,19.3,986.5,986.5,999.6,1005.3,998.7,1006.2,1006.2,1006.2,1006.8,1006.9,0.3,0.8,0.4,0.0,1.1,28.1,292.9,342.3,0.0,338.6,85.5,84.9,81.6,81.4,78.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,21.5
4609,20.4,21.2,21.6,19.7,19.0,986.5,986.6,999.5,1005.2,998.6,1006.1,1006.4,1006.2,1006.7,1006.8,0.0,0.2,0.0,0.0,1.0,0.0,0.0,8.3,0.0,332.8,85.7,84.4,83.8,82.0,78.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,21.5
4610,20.4,21.2,21.6,19.3,19.1,986.5,986.6,999.6,1005.3,998.6,1006.2,1006.4,1006.1,1006.7,1006.9,0.2,0.8,0.0,0.0,1.0,0.0,315.0,358.0,0.0,325.2,87.8,84.3,84.0,82.6,78.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,21.5
4611,20.5,21.1,21.5,19.0,19.4,986.4,986.6,999.5,1005.1,998.5,1006.1,1006.3,1006.0,1006.6,1006.7,0.3,0.2,0.4,0.0,1.1,323.8,195.3,320.1,0.0,18.7,88.5,84.1,82.3,83.0,79.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,21.0
4612,20.6,21.1,21.5,19.0,19.3,986.4,986.7,999.6,1005.2,998.5,1006.2,1006.4,1006.0,1006.6,1006.8,1.1,0.3,0.0,0.0,0.6,0.0,221.8,335.7,0.0,34.9,88.4,83.0,82.4,83.4,79.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,21.0
4613,20.6,21.0,21.6,19.2,19.3,986.4,986.7,999.6,1005.2,998.6,1006.2,1006.4,1006.0,1006.7,1006.8,1.2,0.9,0.3,0.0,0.6,351.6,248.2,348.4,0.0,8.9,87.4,82.6,82.7,83.8,78.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,21.0
4614,20.5,20.7,21.5,19.1,19.3,986.4,986.6,999.5,1005.1,998.5,1006.1,1006.3,1006.0,1006.6,1006.7,0.9,1.2,0.7,0.0,1.1,250.0,250.6,346.6,0.0,355.2,88.4,83.1,83.5,84.7,78.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,21.0
4615,20.4,20.7,21.2,19.0,19.2,986.3,986.4,999.5,1005.0,998.5,1006.1,1006.1,1005.9,1006.6,1006.6,0.9,1.5,0.0,0.0,0.9,0.0,255.9,33.9,0.0,356.8,89.0,83.7,83.6,84.6,78.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,20.5
4616,20.2,20.6,21.2,19.2,19.2,986.3,986.5,999.4,1004.8,998.4,1006.0,1006.2,1005.9,1006.5,1006.4,0.4,2.1,0.1,0.0,1.3,0.0,267.8,353.8,0.0,25.7,88.2,84.3,83.0,84.9,77.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,20.5
4617,20.1,20.6,21.2,18.8,19.3,986.1,986.3,999.4,1004.7,998.3,1006.0,1006.0,1005.7,1006.4,1006.3,0.5,0.8,0.4,0.0,1.3,230.6,293.9,10.5,0.0,353.7,89.5,85.5,83.4,84.7,78.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,20.5
4618,19.9,20.7,21.1,18.7,19.1,986.2,986.2,999.5,1004.8,998.3,1006.1,1006.0,1005.8,1006.4,1006.3,1.1,0.7,1.3,0.0,1.4,175.7,304.5,344.2,0.0,341.8,90.2,87.2,83.5,85.1,78.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,20.5
4619,19.9,20.5,20.9,18.5,19.2,986.2,986.3,999.4,1004.8,998.2,1006.0,1006.0,1005.9,1006.3,1006.3,0.7,2.4,1.1,0.0,1.4,222.8,278.9,323.1,0.0,27.7,90.2,87.4,82.5,86.2,79.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,20.5
4620,19.9,20.5,20.8,18.3,19.0,986.1,986.3,999.4,1004.8,998.2,1006.0,1006.1,1005.8,1006.3,1006.3,1.0,1.4,0.1,0.0,0.6,0.0,269.0,355.4,0.0,16.0,90.9,87.1,83.4,87.0,79.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,20.5
4621,19.7,20.5,20.7,18.0,18.9,986.1,986.3,999.3,1004.7,998.1,1005.9,1006.1,1005.8,1006.2,1006.2,0.6,2.0,0.0,0.0,1.7,0.0,267.4,343.7,0.0,356.2,92.1,88.6,84.3,86.9,79.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,20.5
4622,19.6,20.5,20.5,18.0,18.7,986.2,986.2,999.3,1004.5,998.1,1005.9,1006.0,1005.9,1006.2,1006.0,1.1,2.5,0.0,0.0,1.4,0.0,296.2,316.5,0.0,27.1,92.2,88.5,85.4,87.2,78.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,20.5
4623,19.6,20.5,20.3,18.0,18.3,986.2,986.1,999.2,1004.5,998.1,1005.8,1005.9,1005.9,1006.2,1006.0,0.9,2.3,0.0,0.0,1.4,0.0,322.2,327.2,0.0,15.8,92.9,88.4,87.8,87.7,78.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,20.5
4624,19.6,20.5,20.2,18.0,18.2,986.1,986.2,999.3,1004.5,998.1,1005.9,1006.1,1005.8,1006.2,1006.0,0.8,2.0,0.1,0.0,1.5,33.8,316.2,343.9,0.0,17.5,92.7,88.4,88.7,88.0,78.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,20.5
4625,19.4,20.5,20.1,18.3,18.1,986.1,986.2,999.4,1004.6,998.2,1006.0,1006.1,1005.8,1006.3,1006.2,0.5,2.3,0.8,0.0,1.5,208.3,278.4,359.1,0.0,17.7,92.5,89.9,88.7,87.7,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,20.5
4626,19.3,20.5,20.1,18.1,18.0,986.1,986.2,999.3,1004.5,998.1,1005.9,1006.1,1005.8,1006.2,1006.1,1.3,1.5,0.4,0.0,1.7,236.3,305.7,5.7,0.0,3.0,91.8,90.2,89.7,88.0,77.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,20.5
4627,19.3,20.5,20.0,18.0,18.1,986.2,986.2,999.3,1004.5,998.1,1005.9,1006.1,1005.9,1006.2,1006.1,0.9,2.5,0.0,0.0,1.4,0.0,295.9,3.8,0.0,16.6,92.0,90.7,89.5,88.1,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,21.0
4628,19.3,20.5,19.8,17.9,18.1,986.2,986.2,999.4,1004.6,998.1,1006.0,1006.1,1005.9,1006.2,1006.2,0.4,1.7,0.7,0.0,1.5,218.4,279.5,353.0,0.0,14.4,92.7,91.3,89.2,88.0,76.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,21.0
4629,19.3,20.5,19.8,18.0,18.3,986.2,986.2,999.4,1004.6,998.1,1006.0,1006.0,1005.9,1006.2,1006.2,0.8,2.0,0.8,0.0,0.6,242.1,276.9,323.1,0.0,34.3,92.8,91.6,87.5,88.0,76.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,21.0
4630,19.3,20.4,19.7,17.8,18.1,986.2,986.2,999.4,1004.6,998.2,1006.0,1006.1,1005.9,1006.3,1006.2,0.9,1.1,0.5,0.0,0.2,222.2,308.2,279.9,0.0,353.6,92.9,91.7,87.7,88.3,76.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,20.5
4631,19.1,20.3,19.7,17.6,17.9,986.2,986.2,999.4,1004.6,998.2,1006.0,1006.1,1006.0,1006.3,1006.2,0.5,2.2,0.0,0.0,0.5,0.0,262.9,322.8,0.0,36.6,93.3,92.1,89.1,88.3,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,20.5
4632,18.7,20.2,19.7,17.5,17.5,986.3,986.3,999.5,1004.7,998.3,1006.1,1006.2,1006.1,1006.4,1006.3,0.6,1.1,0.0,0.0,0.7,0.0,307.4,337.7,0.0,11.9,93.9,93.7,89.8,88.9,75.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,20.5
4633,18.8,20.1,19.6,17.3,17.4,986.4,986.4,999.5,1004.7,998.3,1006.1,1006.4,1006.2,1006.4,1006.3,0.2,1.4,0.0,0.0,1.1,0.0,287.2,343.5,0.0,10.4,94.1,94.2,90.9,88.8,74.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,20.5
4634,18.7,20.1,19.6,17.5,17.6,986.4,986.4,999.5,1004.8,998.3,1006.1,1006.3,1006.2,1006.4,1006.4,1.0,2.4,0.0,0.0,1.1,0.0,306.0,355.5,0.0,20.7,94.5,94.5,91.0,88.9,74.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,20.5
4635,18.6,20.0,19.5,17.7,17.4,986.5,986.5,999.6,1004.7,998.4,1006.2,1006.5,1006.3,1006.5,1006.3,0.0,1.9,0.4,0.0,1.5,225.0,0.0,354.7,0.0,25.8,94.2,95.0,91.0,88.8,74.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,20.0
4636,18.6,19.8,19.3,17.8,17.3,986.5,986.5,999.7,1004.7,998.4,1006.3,1006.5,1006.2,1006.5,1006.3,1.1,1.5,0.2,0.0,1.9,227.1,330.7,353.1,0.0,28.5,93.5,95.4,91.3,89.0,74.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,20.0
4637,18.6,19.7,19.3,17.6,17.2,986.6,986.4,999.7,1004.7,998.3,1006.3,1006.4,1006.4,1006.4,1006.3,0.5,1.4,0.5,0.0,1.2,227.4,329.6,1.6,0.0,20.3,93.4,95.1,91.5,89.5,75.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,20.0
4638,18.7,19.7,19.2,17.5,17.2,986.5,986.4,999.7,1004.9,998.3,1006.3,1006.4,1006.3,1006.4,1006.5,0.9,0.7,0.7,0.0,1.7,227.8,325.5,0.7,0.0,73.5,93.8,95.0,91.9,89.9,75.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,19.5
4639,18.6,19.5,19.2,17.4,17.1,986.5,986.4,999.7,1004.9,998.4,1006.3,1006.4,1006.3,1006.5,1006.5,0.0,2.7,0.5,0.0,1.2,217.5,0.0,21.2,0.0,53.2,93.9,95.0,92.2,89.8,75.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,19.5
4640,18.7,19.4,19.0,17.2,16.9,986.5,986.5,999.6,1005.0,998.4,1006.2,1006.5,1006.3,1006.5,1006.6,0.7,1.6,0.4,0.0,1.2,217.0,276.8,28.7,0.0,39.8,94.1,95.2,91.7,90.1,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,19.5
4641,18.8,19.3,19.0,17.2,17.0,986.5,986.6,999.7,1005.0,998.5,1006.3,1006.6,1006.3,1006.6,1006.6,0.5,1.5,0.6,0.0,2.7,210.6,255.9,17.0,0.0,20.8,94.6,95.1,92.0,90.5,76.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,19.5
4642,18.8,19.2,19.0,17.0,16.9,986.5,986.7,999.7,1005.0,998.5,1006.3,1006.7,1006.3,1006.6,1006.6,1.2,1.3,0.7,0.0,0.7,237.0,275.7,27.7,0.0,32.0,94.2,94.9,91.9,90.9,76.5,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,,,,,,,,,,,,,,,,,,,19.0
4643,18.8,19.3,19.0,17.1,17.0,986.5,986.7,999.8,1005.0,998.6,1006.4,1006.7,1006.3,1006.7,1006.6,0.6,1.4,0.0,0.0,1.0,0.0,279.6,60.6,0.0,16.9,94.3,95.0,91.7,90.8,75.8,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.03,,,,,,,,,,,,,,,,,,,19.0
4644,19.0,19.4,19.1,17.1,17.1,986.7,986.7,999.8,1005.0,998.5,1006.4,1006.7,1006.5,1006.6,1006.6,1.4,1.8,0.0,0.0,0.0,0.0,279.2,0.0,0.0,51.3,94.3,94.3,91.6,90.4,75.4,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.06,,,,,,,,,,,,,,,,,,,19.5
4645,19.1,19.4,19.2,17.3,17.2,986.7,986.7,999.9,1005.0,998.6,1006.5,1006.7,1006.5,1006.7,1006.6,0.7,2.7,0.4,0.0,0.1,229.8,243.6,129.2,0.0,52.7,94.3,93.1,91.5,90.4,74.7,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,,,,,,,,,,,,,,,,,,,19.5
4646,19.1,19.6,19.2,17.6,17.3,986.7,986.7,999.9,1005.1,998.6,1006.5,1006.7,1006.5,1006.7,1006.7,0.6,2.8,0.4,0.0,0.9,236.3,223.4,67.7,0.0,41.8,93.4,91.9,90.6,90.1,75.1,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.15,,,,,,,,,,,,,,,,,,,19.5
4647,19.1,19.7,19.3,18.0,17.6,986.8,986.8,1000.0,1005.1,998.7,1006.6,1006.7,1006.5,1006.8,1006.7,0.7,2.2,0.2,0.0,1.5,233.4,284.1,357.8,0.0,31.5,92.3,91.9,90.6,89.3,74.4,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.22,,,,,,,,,,,,,,,,,,,20.0
4648,19.4,19.9,19.3,18.3,17.9,986.8,986.9,1000.0,1005.2,998.8,1006.6,1006.8,1006.5,1006.9,1006.8,0.9,1.9,0.8,0.0,1.7,239.2,254.7,34.8,0.0,52.0,89.5,91.7,88.8,88.8,74.3,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.3,,,,,,,,,,,,,,,,,,,20.5
4649,19.4,20.2,19.7,18.5,18.4,986.9,986.9,1000.2,1005.2,998.8,1006.8,1006.7,1006.6,1006.9,1006.8,0.5,1.1,0.8,0.0,1.3,216.3,317.5,39.7,0.0,57.7,88.8,88.5,86.5,88.6,73.7,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.39,,,,,,,,,,,,,,,,,,,21.0
4650,19.8,20.4,19.7,18.9,18.9,987.1,987.1,1000.3,1005.3,998.9,1006.9,1006.9,1006.7,1007.0,1006.8,1.1,2.2,0.6,0.0,1.9,236.3,357.9,27.1,0.0,49.5,87.4,85.8,83.7,87.9,72.8,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.51,,,,,,,,,,,,,,,,,,,21.0
4651,20.3,20.7,19.8,19.4,19.3,987.1,987.1,1000.2,1005.3,999.0,1006.8,1006.8,1006.7,1007.1,1006.9,0.8,2.3,0.9,0.0,3.1,303.3,0.2,22.4,0.0,49.1,86.2,82.3,82.3,86.9,73.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.64,,,,,,,,,,,,,,,,,,,22.0
4652,20.6,20.9,20.0,19.5,19.7,987.2,987.1,1000.2,1005.4,998.9,1006.8,1007.0,1006.8,1007.0,1007.0,1.2,2.5,0.9,0.0,3.1,264.6,315.4,34.9,0.0,39.5,83.5,78.8,79.0,85.9,72.7,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.8,,,,,,,,,,,,,,,,,,,22.5
4653,20.9,21.2,20.2,20.3,20.4,987.2,987.2,1000.3,1005.4,999.0,1006.9,1007.0,1006.9,1007.1,1007.0,1.4,2.6,0.6,0.2,2.6,204.5,345.4,29.9,105.6,57.9,79.5,76.1,77.5,84.7,72.6,0.0,0.0,0.0,0.0,0.0,0.83,0.0,0.0,0.0,0.97,,,,,,,,,,,,,,,,,,,23.5
4654,21.2,21.5,20.8,20.9,20.7,987.1,987.2,1000.3,1005.5,999.0,1006.9,1007.0,1006.7,1007.1,1007.1,1.2,1.3,0.5,0.0,1.7,244.8,316.5,32.0,0.0,0.6,75.9,75.8,76.3,83.7,70.7,0.0,0.0,0.0,0.0,0.0,1.02,0.0,0.0,0.0,1.16,,,,,,,,,,,,,,,,,,,24.0
4655,21.0,21.9,21.2,21.6,20.9,987.1,987.2,1000.3,1005.5,999.0,1006.9,1007.0,1006.6,1007.0,1007.1,0.2,1.6,0.7,0.0,1.7,29.4,242.1,44.8,0.0,48.1,68.6,75.6,76.1,81.3,68.2,0.0,0.0,0.0,0.0,0.0,1.24,0.0,0.0,0.0,1.38,,,,,,,,,,,,,,,,,,,25.0
4656,21.9,22.0,21.3,21.5,20.9,987.0,987.3,1000.3,1005.5,999.1,1006.9,1007.1,1006.5,1007.1,1007.0,0.8,2.4,2.1,1.3,2.3,17.1,250.3,60.9,40.9,24.9,67.2,73.7,74.3,80.3,65.8,0.0,0.0,0.0,0.0,0.0,1.47,0.0,0.0,0.0,1.61,,,,,,,,,,,,,,,,,,,25.5
4657,22.0,22.6,21.6,22.0,21.2,987.1,987.3,1000.3,1005.4,999.1,1006.9,1007.0,1006.6,1007.1,1006.9,0.8,1.5,2.7,1.7,1.6,31.4,352.5,22.5,123.8,20.8,66.2,74.4,73.0,79.9,66.6,0.0,0.0,0.0,0.0,0.0,1.73,0.0,0.0,0.0,1.86,,,,,,,,,,,,,,,,,,,26.5
4658,22.4,22.7,21.8,22.4,22.0,987.1,987.2,1000.2,1005.4,999.0,1006.8,1006.8,1006.5,1007.0,1006.9,0.9,2.6,0.3,1.6,1.6,52.5,26.1,45.1,130.1,64.0,62.7,73.0,70.9,77.9,65.1,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.1,,,,,,,,,,,,,,,,,,,28.0
4659,22.2,23.0,22.1,22.3,22.0,987.1,987.2,1000.2,1005.4,999.0,1006.7,1006.8,1006.5,1007.0,1006.9,1.0,2.0,1.5,1.9,1.3,66.0,357.1,12.0,69.8,32.1,63.1,70.8,70.5,77.1,65.9,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,2.35,,,,,,,,,,,,,,,,,,,28.5
4660,22.3,23.5,22.6,22.7,22.3,987.0,987.1,1000.1,1005.5,998.9,1006.6,1006.7,1006.4,1006.9,1007.0,3.3,1.3,0.7,3.1,0.6,286.7,15.9,7.6,141.4,50.1,61.8,72.6,66.9,73.5,64.8,0.0,0.0,0.0,0.0,0.0,2.64,0.0,0.0,0.0,2.69,,,,,,,,,,,,,,,,,,,29.0
4661,22.1,24.1,23.1,23.0,22.3,986.9,987.1,1000.0,1005.5,998.9,1006.5,1006.7,1006.3,1006.8,1007.0,3.0,1.6,1.8,1.5,1.7,28.8,43.5,305.1,130.1,69.6,62.0,73.5,66.7,69.5,62.9,0.0,0.0,0.0,0.0,0.0,2.99,0.0,0.0,0.0,3.03,,,,,,,,,,,,,,,,,,,30.0
4662,22.6,24.2,23.1,22.9,22.6,986.9,987.1,1000.0,1005.5,998.9,1006.5,1006.7,1006.3,1006.8,1007.0,1.7,0.5,1.6,2.6,0.8,12.6,81.6,48.4,204.1,120.1,60.9,71.9,66.9,67.9,62.3,0.0,0.0,0.0,0.0,0.0,3.34,0.0,0.0,0.0,3.37,,,,,,,,,,,,,,,,,,,31.0
4663,22.9,24.7,23.3,23.4,23.0,987.0,987.2,1000.1,1005.6,999.0,1006.6,1006.7,1006.3,1006.9,1007.1,2.7,1.4,1.7,1.5,1.8,4.9,49.2,336.5,133.1,58.1,62.4,70.6,64.8,65.9,62.2,0.0,0.0,0.0,0.0,0.0,3.74,0.0,0.0,0.0,3.76,,,,,,,,,,,,,,,,,,,31.5
4664,22.8,25.1,23.5,23.3,23.5,987.0,987.2,1000.2,1005.5,999.0,1006.7,1006.7,1006.3,1007.0,1007.0,3.0,0.9,4.3,1.6,1.4,68.8,31.9,219.9,67.0,266.6,61.7,71.1,64.6,65.6,61.2,0.0,0.0,0.0,0.0,0.0,4.13,0.0,0.0,0.0,4.16,,,,,,,,,,,,,,,,,,,31.0
4665,23.4,25.2,24.0,23.6,23.1,987.0,987.1,1000.2,1005.6,998.9,1006.7,1006.6,1006.3,1006.9,1007.1,2.1,1.3,4.2,1.3,1.0,76.3,8.0,223.3,305.0,233.9,61.2,69.1,64.7,63.4,60.4,0.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0,0.0,4.55,,,,,,,,,,,,,,,,,,,30.5
4666,23.6,24.8,24.9,23.5,23.2,987.1,987.1,1000.1,1005.5,998.9,1006.6,1006.6,1006.4,1006.8,1007.0,1.5,2.9,2.5,1.5,0.2,25.3,11.1,211.8,108.5,267.3,60.3,69.2,63.8,63.1,57.8,0.0,0.0,0.0,0.0,0.0,4.98,0.0,0.0,0.0,4.91,,,,,,,,,,,,,,,,,,,30.0
4667,24.0,25.1,24.5,24.2,24.0,987.0,987.0,1000.1,1005.5,998.8,1006.6,1006.4,1006.2,1006.8,1007.0,2.8,1.2,2.0,0.0,0.6,59.4,28.3,133.5,0.0,202.7,60.1,68.6,60.5,64.4,60.4,0.0,0.0,0.0,0.0,0.0,5.44,0.0,0.0,0.0,5.29,,,,,,,,,,,,,,,,,,,30.0
4668,24.8,25.9,24.6,24.4,24.0,987.0,987.0,1000.0,1005.3,998.7,1006.5,1006.4,1006.2,1006.6,1006.8,2.9,1.6,2.8,2.9,1.0,343.5,24.5,232.2,44.6,152.2,58.7,65.8,58.3,63.4,57.2,0.0,0.0,0.0,0.0,0.0,5.9,0.0,0.0,0.0,5.77,,,,,,,,,,,,,,,,,,,32.5
4669,24.6,26.1,24.8,25.0,24.9,986.9,987.0,1000.0,1005.4,998.8,1006.4,1006.5,1006.2,1006.7,1006.9,1.7,1.7,0.7,1.7,2.4,34.2,2.5,127.8,97.3,120.7,55.8,65.7,56.6,60.3,57.6,0.0,0.0,0.0,0.0,0.0,6.19,0.0,0.0,0.0,6.28,,,,,,,,,,,,,,,,,,,34.0
4670,24.5,26.4,24.6,25.0,24.5,986.9,986.9,1000.0,1005.4,998.8,1006.5,1006.2,1006.2,1006.7,1006.9,1.8,1.1,2.8,1.2,0.8,67.8,10.5,110.5,151.7,135.1,56.2,66.6,56.3,60.1,57.9,0.0,0.0,0.0,0.0,0.0,6.53,0.0,0.0,0.0,6.81,,,,,,,,,,,,,,,,,,,33.5
4671,24.5,26.3,25.4,24.8,24.9,986.9,986.9,999.9,1005.5,998.7,1006.4,1006.4,1006.2,1006.6,1007.0,1.7,1.7,3.1,0.2,3.0,346.6,5.1,133.9,199.4,191.5,56.0,67.2,56.1,58.3,54.9,0.0,0.0,0.0,0.0,0.0,7.03,0.0,0.0,0.0,7.29,,,,,,,,,,,,,,,,,,,33.5
4672,24.2,25.7,25.8,24.6,24.9,986.9,986.9,1000.0,1005.5,998.7,1006.5,1006.4,1006.3,1006.7,1007.0,1.6,0.6,2.4,2.3,1.4,345.8,13.3,215.9,221.8,344.3,55.3,67.6,55.6,60.0,54.1,0.0,0.0,0.0,0.0,0.0,7.61,0.0,0.0,0.0,7.63,,,,,,,,,,,,,,,,,,,34.5
4673,25.1,25.7,26.0,24.2,25.8,986.9,986.8,999.9,1005.5,998.7,1006.4,1006.2,1006.1,1006.7,1007.0,0.4,2.2,3.3,0.1,0.7,55.5,11.0,100.1,0.0,183.7,57.2,66.2,53.2,61.7,54.1,0.0,0.0,0.0,0.0,0.0,8.1,0.0,0.0,0.0,7.94,,,,,,,,,,,,,,,,,,,36.0
4674,25.1,25.8,25.9,24.7,24.9,986.9,986.8,999.9,1005.4,998.7,1006.4,1006.3,1006.3,1006.6,1006.9,1.0,1.2,0.9,0.2,1.8,103.4,351.7,132.6,39.7,186.5,56.4,64.7,55.3,60.2,51.4,0.0,0.0,0.0,0.0,0.0,8.68,0.0,0.0,0.0,8.21,,,,,,,,,,,,,,,,,,,37.5
4675,26.1,26.6,25.7,26.9,25.7,986.8,986.7,999.7,1005.3,998.6,1006.2,1006.1,1006.0,1006.5,1006.8,2.4,0.7,2.2,1.7,1.0,48.2,24.9,160.5,126.7,160.0,51.1,63.0,54.1,61.4,52.9,0.0,0.0,0.0,0.0,0.0,9.23,0.0,0.0,0.0,8.74,,,,,,,,,,,,,,,,,,,39.0
4676,25.5,26.3,25.8,25.2,25.5,986.6,986.6,999.6,1005.2,998.5,1006.1,1006.0,1005.9,1006.4,1006.7,0.5,1.7,1.6,1.2,1.8,58.8,50.7,175.9,228.6,227.4,54.3,62.0,54.0,58.5,53.0,0.0,0.0,0.0,0.0,0.0,9.57,0.0,0.0,0.0,9.32,,,,,,,,,,,,,,,,,,,40.0
