wd1,wd2,wd3,wd4,wd5
76.4,3.7,213.0,113.1,147.6
69.9,49.3,158.1,14.8,182.7
42.1,78.2,0.0,25.7,203.4
73.9,342.7,274.4,93.4,110.6
94.6,218.9,263.8,347.0,155.0
78.0,350.0,217.5,52.2,169.1
70.3,350.4,273.3,0.0,168.1
46.3,6.1,201.4,141.0,275.8
94.4,38.1,147.5,136.8,343.9
74.7,4.5,220.2,179.8,178.1
100.1,112.9,290.8,157.9,173.3
86.9,122.7,220.6,131.8,208.9
66.0,62.2,196.2,116.7,159.6
72.1,240.8,186.4,194.0,150.8
16.3,8.8,164.9,151.8,254.4
353.0,262.4,213.1,195.3,139.8
65.7,50.4,170.1,82.6,269.4
50.7,80.9,335.9,258.5,151.4
29.7,20.5,222.4,27.8,168.0
47.0,34.7,138.6,354.5,154.1
80.4,21.1,126.3,214.0,157.8
17.2,34.0,185.7,96.4,186.4
54.9,48.8,240.1,110.5,162.0
62.0,80.3,152.8,137.8,39.9
63.4,71.3,125.3,140.1,203.7
49.8,35.2,174.2,123.3,187.3
70.2,49.5,173.2,283.4,255.4
67.0,9.4,58.0,127.5,190.4
63.8,348.6,198.1,172.3,185.0
63.8,335.6,212.1,215.8,185.1
58.7,53.5,243.8,117.8,266.5
70.5,24.2,131.7,104.1,211.0
55.7,350.6,225.7,150.5,174.9
68.1,332.3,212.5,296.2,190.5
49.4,347.9,257.0,110.3,142.3
55.4,15.8,245.7,130.2,140.6
24.3,36.7,222.3,185.6,169.4
42.6,3.4,248.8,170.3,177.2
29.5,350.3,281.9,104.4,177.3
88.3,34.9,289.4,108.9,138.4
7.8,31.3,218.6,80.5,174.8
39.7,39.4,258.3,66.5,157.9
16.6,21.6,278.1,91.4,166.6
26.1,30.4,236.4,235.2,93.5
31.6,3.2,226.3,269.0,137.3
22.2,31.1,224.9,259.6,156.9
359.4,3.9,310.1,292.2,179.4
17.9,7.9,318.0,342.2,179.6
357.4,34.4,281.5,59.3,147.3
42.2,84.2,282.4,98.0,155.7
13.7,42.7,279.0,150.4,170.8
26.3,37.5,275.7,169.5,154.0
29.5,18.3,301.5,147.2,112.4
55.2,233.7,290.8,142.3,162.9
357.1,254.5,239.5,96.8,125.1
15.6,276.5,301.0,130.5,175.4
56.8,335.3,282.1,112.5,157.6
46.4,30.6,297.1,128.5,124.3
61.6,44.9,290.3,0.0,336.6
49.2,58.7,315.6,250.7,304.0
37.9,97.0,331.7,0.0,309.2
43.0,121.0,336.9,281.7,291.7
50.7,113.8,302.5,241.1,305.9
49.5,118.1,290.2,0.0,313.8
21.1,126.8,317.7,222.7,341.7
320.9,129.6,315.4,0.0,346.3
50.4,65.2,296.7,156.6,29.3
11.3,145.3,21.2,276.0,335.5
338.3,177.5,348.8,258.8,357.1
37.1,238.5,323.1,265.1,0.0
188.8,230.2,323.7,239.3,327.4
2.7,207.7,314.3,0.0,17.5
34.8,121.3,306.5,0.0,351.3
22.3,268.6,289.8,0.0,35.2
65.2,303.1,287.2,0.0,71.7
32.0,0.0,289.7,233.3,89.2
99.9,2.5,301.9,98.2,155.1
48.9,303.8,295.0,0.0,162.4
6.6,324.9,272.6,152.8,163.4
29.3,340.2,262.3,141.2,145.6
24.6,8.0,281.3,0.0,124.9
36.3,24.6,252.3,172.4,155.6
53.8,44.2,257.5,0.0,127.9
68.3,58.0,141.9,106.5,162.9
55.5,44.4,235.2,82.4,150.7
51.0,48.9,208.7,96.1,196.1
23.0,38.2,244.0,70.6,125.8
23.1,31.5,240.2,111.8,151.2
26.2,53.1,239.3,111.4,113.8
357.8,63.1,260.0,214.7,80.6
86.6,85.6,252.0,0.0,117.9
146.1,66.9,269.5,0.0,53.6
18.0,42.1,272.1,92.6,66.4
9.5,40.0,303.7,22.1,49.4
97.7,49.9,333.4,28.7,100.4
64.5,65.7,6.4,0.0,314.0
54.8,61.7,350.3,0.0,119.3
48.6,52.7,336.2,30.6,112.6
28.0,36.0,300.3,0.0,132.3
233.3,356.4,307.1,96.5,149.2
124.2,21.8,319.2,132.2,143.9
33.2,26.3,279.3,82.0,0.0
25.2,53.3,315.6,143.3,125.7
67.3,10.6,29.7,103.5,0.0
71.2,12.5,56.3,0.0,136.7
15.2,354.4,26.2,154.6,160.1
15.1,28.8,32.6,139.9,223.0
34.8,37.4,52.6,157.8,163.8
125.0,40.3,33.3,138.5,150.7
33.5,33.2,46.4,218.3,148.8
356.3,70.3,41.5,160.7,199.1
34.9,71.8,56.0,37.7,156.0
74.1,74.2,55.4,106.6,150.2
45.1,43.8,47.1,283.6,0.0
69.3,109.3,336.7,240.1,43.7
28.1,32.7,60.8,168.4,339.1
53.8,51.2,55.0,164.1,16.9
324.2,37.5,42.2,166.8,43.1
0.0,48.3,18.6,130.7,19.2
236.7,47.0,63.3,152.7,0.0
66.6,34.7,59.3,164.2,0.0
359.0,24.0,55.3,152.1,0.0
23.8,37.5,62.2,142.6,0.0
49.3,39.0,57.3,143.9,139.1
58.2,44.0,22.0,138.5,157.8
327.3,65.7,18.8,98.0,151.1
39.3,57.1,51.9,91.2,150.9
44.8,47.6,38.6,103.8,138.3
53.1,35.1,46.1,98.5,226.1
40.4,56.9,23.9,100.7,151.1
37.6,64.6,5.4,0.0,0.0
43.8,37.3,7.7,94.9,149.5
10.7,43.8,30.4,137.2,0.0
20.9,53.5,1.1,104.0,161.2
20.1,57.8,52.5,161.2,154.3
40.9,73.0,21.7,148.7,37.3
13.4,57.6,55.1,157.0,292.7
29.7,24.4,31.1,142.1,217.3
75.2,43.3,29.0,70.0,11.6
59.4,65.1,339.3,119.6,241.1
50.2,74.1,321.9,92.0,48.9
68.8,70.5,32.7,198.3,46.6
91.6,35.1,41.8,0.0,64.7
55.2,6.5,15.7,0.0,65.6
16.6,4.0,22.4,283.1,42.5
65.2,21.8,108.9,0.0,131.8
44.0,12.5,106.6,123.1,88.6
71.9,26.4,88.3,154.4,65.6
51.7,35.5,118.1,171.5,62.2
332.6,40.9,123.9,123.7,99.4
23.5,40.8,29.9,34.1,103.9
52.8,2.6,58.7,140.3,65.1
22.1,349.1,27.1,106.9,85.9
17.1,3.6,60.0,151.8,100.5
332.7,345.0,16.8,61.8,318.9
7.2,13.8,34.1,0.0,28.3
54.8,4.1,338.4,94.9,31.0
51.3,26.6,340.1,180.1,139.7
67.2,12.9,63.1,161.7,57.4
70.5,339.9,8.9,8.6,138.9
38.7,44.1,324.5,0.0,166.9
357.8,358.4,54.6,352.7,200.8
90.6,43.6,339.8,56.9,137.8
59.3,61.6,110.5,77.2,165.3
3.4,3.2,92.7,32.5,114.6
56.0,330.3,107.6,72.8,162.7
44.3,34.8,141.5,94.2,220.2
35.0,13.0,87.2,21.0,204.1
56.8,23.7,102.8,130.4,201.6
53.6,337.8,85.3,88.6,160.9
35.2,18.3,36.6,117.2,177.4
17.9,358.9,9.1,105.3,174.1
27.2,25.8,190.6,70.2,156.3
310.3,355.8,34.5,65.5,146.2
333.0,45.8,0.0,351.9,143.2
276.1,348.5,98.1,78.1,121.8
237.8,40.6,105.4,77.8,149.4
214.3,318.1,169.4,69.8,186.2
335.5,16.7,170.6,45.6,191.1
318.4,42.6,96.7,55.4,156.1
290.4,350.8,66.1,90.9,121.1
276.4,43.9,83.8,126.2,146.7
296.1,23.6,0.0,99.8,104.1
282.8,38.5,33.1,58.9,136.4
347.2,32.7,50.9,45.0,107.1
345.8,346.1,40.2,37.7,105.2
348.5,346.5,42.6,64.2,162.2
63.8,354.9,21.5,97.4,131.1
59.5,337.7,27.8,11.9,106.8
30.7,338.6,39.3,26.8,155.5
23.5,299.2,28.6,58.7,131.2
17.0,316.3,39.5,0.0,102.7
6.4,352.9,43.0,19.3,120.6
322.2,316.0,81.9,0.0,90.1
320.8,2.8,25.7,0.0,133.4
305.3,345.6,3.9,0.0,98.3
7.1,342.3,41.2,0.0,85.6
0.0,4.9,13.6,0.0,75.0
339.2,359.5,26.0,0.0,74.8
354.2,346.3,28.9,0.0,95.7
359.9,347.5,34.7,0.0,81.3
338.5,5.1,26.0,0.0,121.5
8.8,354.5,243.7,0.0,117.2
338.0,319.2,194.9,0.0,74.4
315.7,0.0,0.0,0.0,109.2
346.6,0.0,235.5,0.0,101.9
0.0,0.0,304.9,0.0,120.5
262.4,321.0,257.1,0.0,117.8
248.2,0.0,300.2,0.0,123.9
251.2,0.0,291.4,0.0,103.0
186.9,0.0,274.8,0.0,168.2
236.9,0.0,270.6,0.0,47.5
303.0,0.0,276.6,0.0,14.9
352.8,0.0,224.2,0.0,51.3
243.0,0.0,243.5,0.0,17.6
0.0,0.0,230.5,0.0,51.3
347.8,0.0,235.8,0.0,359.0
347.0,0.0,0.0,0.0,5.4
33.4,0.0,0.0,0.0,13.7
39.5,0.0,0.0,0.0,59.4
0.0,0.0,0.0,0.0,52.6
232.6,0.0,207.3,0.0,18.4
0.0,0.0,50.1,0.0,43.8
187.0,0.0,0.0,0.0,40.0
237.1,0.0,285.7,0.0,38.4
347.3,0.0,28.7,0.0,30.2
261.5,0.0,353.9,0.0,32.4
253.2,0.0,14.2,0.0,2.6
236.3,0.0,349.8,0.0,57.2
232.6,0.0,32.3,0.0,54.8
193.7,19.9,50.4,0.0,35.0
308.2,7.9,0.0,0.0,29.6
281.9,341.2,26.7,0.0,17.4
206.5,355.9,7.5,0.0,21.1
36.9,27.6,26.4,0.0,2.6
29.1,0.0,38.4,0.0,325.1
327.8,0.0,12.0,0.0,16.3
84.7,80.3,354.7,0.0,25.0
42.5,69.5,31.1,0.0,26.8
34.8,61.6,27.4,0.0,38.6
25.5,47.8,22.0,0.0,50.7
60.5,42.3,21.4,0.0,35.9
350.5,60.7,28.6,0.0,9.8
34.8,45.4,339.9,0.0,12.6
69.5,37.0,351.7,0.0,33.2
74.3,36.8,341.5,0.0,52.4
341.6,58.3,0.0,0.0,50.6
47.5,37.8,339.9,0.0,41.4
330.0,44.7,327.6,0.0,64.9
0.0,56.2,29.7,0.0,62.7
2.1,7.4,21.5,0.0,266.4
1.5,0.0,12.3,0.0,25.5
345.6,0.0,12.0,0.0,58.0
307.6,0.0,2.4,0.0,60.1
154.7,0.0,3.3,0.0,45.9
329.9,0.0,11.9,0.0,42.5
232.2,0.0,18.5,0.0,0.2
268.2,0.0,21.5,0.0,38.7
346.5,0.0,25.2,0.0,21.2
324.7,0.0,29.5,0.0,50.9
332.6,314.0,40.8,0.0,58.1
239.3,327.6,23.4,0.0,52.6
352.0,316.1,26.5,0.0,49.3
162.8,309.0,14.7,0.0,50.2
214.2,322.6,22.0,0.0,33.7
165.8,314.0,29.5,0.0,42.7
249.3,0.0,36.5,0.0,58.8
267.7,302.3,22.2,0.0,34.9
0.0,327.1,29.3,0.0,51.4
341.7,351.4,23.6,0.0,65.0
306.1,333.3,24.4,0.0,66.0
284.6,332.0,33.9,0.0,357.9
278.5,313.8,25.5,0.0,11.7
359.3,11.6,30.0,0.0,51.7
191.2,58.3,1.1,0.0,9.1
181.5,15.7,52.3,0.0,16.0
209.6,28.7,32.1,143.9,6.2
64.8,13.4,19.9,133.4,86.2
358.7,43.6,345.9,181.7,17.3
43.0,34.7,79.2,155.5,77.5
94.5,58.1,185.5,177.0,31.5
55.3,62.3,303.5,148.0,109.8
76.9,66.6,222.9,187.6,129.2
71.6,41.7,79.9,217.9,275.4
62.4,66.3,123.7,112.3,189.3
32.8,28.8,114.2,309.3,145.8
91.1,53.6,75.9,28.0,163.1
52.6,89.1,125.9,285.4,159.8
70.0,168.4,152.6,147.1,25.0
49.3,7.8,75.1,197.4,249.3
11.5,260.4,85.3,208.0,272.5
144.9,8.6,43.7,80.0,232.0
113.4,110.4,255.1,104.2,271.4
174.2,87.5,145.2,6.4,217.7
197.0,29.9,241.2,40.7,243.2
170.5,315.6,71.9,114.0,249.6
330.2,280.8,163.1,0.0,68.3
198.8,309.2,355.8,328.1,40.7
188.6,318.3,84.8,33.9,28.0
186.6,267.3,170.5,7.0,8.4
181.5,358.3,173.5,346.1,56.7
257.7,263.1,123.2,328.4,15.8
193.4,244.7,232.4,272.8,23.6
158.8,298.2,212.7,325.4,15.3
247.7,22.8,184.5,294.1,14.6
256.3,274.9,268.0,288.9,357.8
206.0,274.7,141.4,293.0,312.0
246.0,333.2,92.9,28.9,48.9
143.3,316.1,131.7,127.8,20.9
189.5,244.5,294.4,32.8,80.6
180.0,329.7,217.2,328.7,59.5
234.0,272.6,228.7,269.2,61.8
181.8,215.5,223.6,277.5,184.0
198.1,330.6,286.2,298.7,346.2
227.4,302.8,209.5,5.5,68.1
272.7,235.6,246.8,267.8,32.1
229.5,259.1,281.0,317.8,70.3
232.4,279.8,220.8,236.9,359.9
237.5,53.5,218.6,356.0,57.8
216.7,246.8,258.7,354.5,352.3
192.2,264.6,254.2,312.4,3.4
201.3,224.1,236.4,333.0,5.3
206.6,257.2,234.4,338.8,200.0
214.8,288.3,215.4,16.8,304.9
183.6,208.9,242.8,267.7,26.0
190.0,286.3,222.8,261.1,336.9
212.8,233.9,214.3,209.7,340.3
181.3,236.9,278.8,286.1,10.5
269.6,252.0,277.4,320.4,336.3
188.0,264.1,262.4,353.1,359.8
194.1,277.6,274.5,263.8,88.8
219.7,263.1,263.2,323.8,344.7
234.5,274.0,248.7,294.3,67.7
206.0,288.9,284.4,256.4,45.6
220.6,287.4,280.2,267.7,57.9
225.4,294.8,273.7,264.2,53.4
221.1,320.2,306.8,257.7,342.4
225.1,295.9,332.2,247.8,21.1
215.8,262.3,262.3,239.9,21.3
233.8,243.1,340.9,268.6,47.6
206.0,257.9,293.1,215.4,68.5
194.5,254.3,303.4,248.2,21.9
220.3,248.0,298.3,277.1,344.5
211.0,246.6,313.7,283.4,357.3
231.4,219.0,302.0,270.7,356.4
230.5,230.7,294.7,256.8,348.9
221.5,243.8,315.0,260.3,325.7
268.4,199.4,253.6,292.0,301.2
194.5,234.5,234.6,261.4,286.9
4.5,223.1,0.0,247.8,327.1
341.5,199.7,0.0,0.0,312.8
283.6,0.0,253.6,268.6,310.4
194.1,203.0,237.6,0.0,293.8
218.0,193.0,220.2,272.6,301.6
254.8,192.0,212.6,263.3,269.4
243.3,0.0,280.8,269.2,342.0
209.0,0.0,213.4,259.4,273.3
169.6,182.7,0.0,288.3,277.0
344.4,185.0,0.0,259.2,303.0
308.5,0.0,0.0,318.1,284.9
256.9,148.3,18.9,0.0,271.1
283.3,130.0,0.0,0.0,0.0
278.5,140.7,0.0,0.0,0.0
178.5,174.2,353.3,0.0,256.6
254.2,144.7,0.0,0.0,255.9
240.5,205.9,53.0,0.0,285.8
228.6,168.4,0.0,0.0,255.7
202.0,187.6,118.5,0.0,260.8
241.2,178.3,94.2,0.0,240.4
0.0,177.2,55.8,0.0,295.7
189.5,163.6,0.0,0.0,256.3
0.0,172.7,0.0,0.0,252.8
0.0,156.6,0.0,0.0,242.5
200.3,155.5,0.0,0.0,255.0
248.6,155.7,60.1,0.0,253.5
218.5,141.0,0.0,0.0,259.5
244.9,171.5,50.5,0.0,229.5
0.0,175.2,0.0,0.0,221.8
0.0,170.1,0.0,0.0,239.1
223.0,158.7,87.1,0.0,241.9
0.0,161.7,0.0,0.0,0.0
0.0,171.5,106.2,0.0,252.3
0.0,151.1,41.8,0.0,262.7
0.0,162.3,78.6,0.0,242.0
0.0,169.5,0.0,0.0,229.5
0.0,114.8,0.0,0.0,0.0
0.0,134.6,92.7,0.0,217.7
0.0,124.7,0.0,0.0,244.4
0.0,148.5,0.0,0.0,190.6
0.0,133.3,0.0,0.0,215.6
0.0,147.5,0.0,0.0,181.0
0.0,143.6,0.0,0.0,271.4
0.0,177.1,0.0,0.0,274.9
240.4,163.3,0.0,0.0,237.2
228.9,155.3,52.4,0.0,0.0
245.7,140.3,0.0,0.0,0.0
0.0,117.1,0.0,0.0,0.0
0.0,133.5,0.0,0.0,0.0
0.0,147.0,222.1,0.0,258.8
242.4,170.5,0.0,0.0,221.9
208.0,252.1,0.0,0.0,226.7
165.6,0.0,0.0,0.0,187.4
329.9,250.8,0.0,0.0,218.4
0.0,230.0,0.0,0.0,170.3
230.9,217.5,51.4,0.0,202.7
177.4,219.4,330.5,0.0,206.6
104.3,0.0,0.0,0.0,0.0
142.5,0.0,352.0,0.0,0.0
0.0,213.9,35.7,0.0,158.0
0.0,224.5,35.7,0.0,0.0
0.0,219.5,56.5,0.0,0.0
0.0,200.4,69.1,0.0,0.0
253.3,0.0,0.0,0.0,0.0
0.0,182.9,89.1,0.0,0.0
0.0,184.5,166.5,0.0,156.0
0.0,182.8,189.0,0.0,161.4
0.0,120.3,237.4,0.0,141.6
104.3,130.9,207.7,0.0,166.7
19.7,101.6,191.7,0.0,140.8
332.9,221.8,228.9,0.0,250.4
287.3,142.5,270.6,0.0,199.0
71.8,175.5,218.5,0.0,233.0
55.0,111.7,266.5,0.0,0.0
52.4,123.2,3.1,0.0,191.9
39.4,126.7,0.0,0.0,196.9
8.9,82.0,96.8,160.0,240.8
42.1,127.9,303.8,0.0,268.7
24.5,192.8,219.3,107.8,356.1
59.9,147.9,175.9,0.0,264.2
77.9,106.6,205.3,0.0,241.8
313.4,135.6,258.4,0.0,256.2
120.3,130.2,312.3,66.3,207.7
141.7,12.7,278.1,259.2,58.8
147.8,56.5,347.5,0.0,191.9
116.5,96.9,162.3,12.0,160.3
229.6,213.3,133.0,82.7,53.0
260.5,155.2,258.4,101.8,244.7
302.1,165.0,183.4,21.1,277.9
197.2,315.2,130.7,48.4,122.8
205.4,107.0,111.0,0.0,339.5
273.4,177.9,293.0,0.0,282.0
340.1,140.2,220.3,282.2,155.4
249.5,124.4,311.3,297.6,262.0
175.6,245.6,136.5,344.8,323.1
135.7,157.6,146.4,263.6,67.6
190.7,185.7,222.7,288.7,317.3
260.1,194.3,192.3,288.2,277.0
179.2,125.3,0.0,347.8,293.8
158.3,275.8,66.7,287.6,272.4
174.7,254.7,105.7,325.6,128.3
203.3,262.7,116.8,35.3,273.9
135.8,255.4,99.0,357.7,331.3
193.3,324.9,247.4,284.0,300.4
162.1,17.4,244.7,68.2,323.0
221.3,228.5,244.9,0.0,333.8
314.3,112.3,226.9,99.1,192.1
186.8,258.4,119.0,359.8,325.9
214.5,247.3,119.0,19.9,331.4
198.5,276.9,140.1,2.4,275.3
200.4,262.2,250.1,271.3,297.4
213.2,246.3,192.1,202.6,320.5
194.2,134.1,206.7,236.2,259.5
138.6,244.0,183.6,313.6,243.8
198.2,211.0,196.7,285.0,320.7
217.9,185.7,207.4,276.4,304.3
227.5,281.7,199.7,353.1,282.5
265.1,283.6,228.6,40.6,357.6
137.0,37.2,227.7,66.6,297.4
180.7,225.4,238.6,66.6,290.3
253.8,314.4,219.9,305.3,272.6
234.7,237.2,227.1,228.7,271.3
234.2,286.3,274.5,262.3,292.7
129.9,200.1,273.3,3.3,357.4
123.9,297.3,270.6,282.0,305.0
221.6,280.6,298.1,299.7,296.3
188.9,274.9,259.4,281.4,336.3
191.1,297.5,291.6,170.2,109.9
159.7,283.6,331.6,6.8,334.1
212.7,303.2,301.7,13.6,320.0
221.7,292.0,279.4,337.7,302.4
125.2,268.9,282.5,356.3,344.6
166.5,288.6,280.7,284.6,344.1
161.4,273.1,297.0,287.9,300.0
158.9,271.4,303.5,32.8,283.7
194.0,259.2,302.2,280.6,352.8
174.7,283.6,303.9,291.7,310.5
147.1,286.9,295.9,283.8,305.5
189.9,285.0,302.5,258.1,296.8
188.8,276.8,328.6,238.6,278.9
158.8,282.6,340.3,0.0,307.6
355.2,255.1,354.4,0.0,290.1
289.3,264.0,330.3,0.0,297.1
192.3,284.3,346.7,242.8,320.9
297.0,280.8,21.5,265.1,340.6
194.6,285.4,9.5,296.7,1.0
273.2,272.8,12.5,274.2,10.4
137.8,289.8,20.6,286.1,335.2
280.0,299.7,358.3,305.8,13.9
236.1,300.0,331.9,0.0,345.0
183.2,302.9,355.2,0.0,0.0
216.1,290.0,4.5,280.5,348.2
252.5,0.0,13.4,291.4,353.3
246.2,0.0,339.0,255.2,300.5
285.1,310.6,350.4,0.0,336.7
260.8,291.3,359.3,0.0,354.0
270.5,319.8,0.0,0.0,331.5
273.1,295.9,87.4,0.0,339.7
224.4,0.0,53.0,0.0,346.1
250.1,0.0,0.0,0.0,322.5
0.0,0.0,38.9,0.0,350.7
4.6,0.0,42.2,0.0,345.6
274.9,0.0,0.0,0.0,336.0
247.6,0.0,67.4,0.0,316.8
0.0,0.0,62.4,0.0,321.0
221.5,0.0,0.0,0.0,311.6
0.0,0.0,0.0,0.0,350.1
0.0,0.0,0.0,0.0,332.4
316.8,0.0,0.0,0.0,338.6
332.0,0.0,0.0,0.0,248.2
17.5,0.0,0.0,0.0,265.1
38.4,0.0,0.0,0.0,0.0
25.2,0.0,3.6,0.0,0.0
62.9,0.0,0.0,0.0,257.6
353.5,0.0,0.0,0.0,255.7
345.7,0.0,143.4,0.0,262.4
181.8,174.3,0.0,0.0,260.7
236.2,0.0,0.0,0.0,220.9
240.9,267.2,110.9,0.0,242.7
209.6,264.3,23.2,0.0,0.0
212.5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,249.6
0.0,0.0,0.0,0.0,0.0
169.3,0.0,0.0,0.0,155.4
0.0,0.0,0.0,0.0,174.6
245.3,0.0,0.0,0.0,263.2
351.7,0.0,0.0,0.0,265.4
20.6,0.0,0.0,0.0,277.8
342.3,0.0,0.0,0.0,257.2
0.0,0.0,0.0,0.0,233.2
237.9,0.0,0.0,0.0,240.1
173.1,0.0,0.0,0.0,0.0
205.1,0.0,0.0,0.0,0.0
243.5,0.0,192.1,0.0,0.0
0.0,0.0,0.0,0.0,0.0
11.6,0.0,263.6,0.0,0.0
356.5,0.0,0.0,0.0,267.9
288.4,0.0,200.5,0.0,179.3
232.6,0.0,186.7,0.0,0.0
198.3,0.0,0.0,0.0,267.9
0.0,0.0,0.0,0.0,0.0
287.5,0.0,0.0,0.0,264.6
0.0,0.0,239.0,0.0,249.4
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,216.5
0.0,0.0,0.0,0.0,162.0
0.0,257.0,247.2,0.0,164.4
0.0,0.0,220.3,0.0,174.9
222.7,0.0,0.0,0.0,0.0
202.0,0.0,247.7,0.0,144.4
211.5,0.0,230.4,0.0,119.5
194.0,0.0,215.3,0.0,175.4
355.7,289.4,0.0,0.0,164.1
304.2,0.0,215.0,0.0,158.0
254.4,0.0,168.9,0.0,156.4
68.4,0.0,225.1,0.0,0.0
350.0,0.0,276.5,0.0,268.3
140.2,0.0,238.1,0.0,190.2
10.1,0.0,276.0,0.0,224.1
301.4,60.5,291.4,0.0,137.7
213.8,23.7,229.7,0.0,214.4
199.9,26.3,174.7,0.0,151.1
158.0,359.7,138.0,0.0,90.9
346.2,45.9,231.5,0.0,201.9
143.3,54.4,207.5,0.0,174.3
135.2,72.5,198.9,0.0,177.9
49.5,52.8,114.2,0.0,176.8
52.9,342.9,149.9,120.1,171.8
55.8,340.7,281.3,54.7,4.6
109.1,43.0,282.4,155.2,172.0
94.3,337.4,300.2,164.5,177.7
69.0,2.7,276.5,201.4,209.3
127.7,104.1,310.2,120.9,184.4
105.4,69.9,99.4,234.4,171.7
43.0,16.3,170.9,57.0,228.8
202.7,188.2,220.9,21.0,280.8
162.2,52.5,220.4,50.1,231.5
95.1,77.7,190.5,72.8,296.4
124.3,280.4,275.4,73.1,273.6
91.1,310.6,287.5,192.5,303.6
30.5,37.8,180.9,81.5,295.6
107.2,356.2,123.4,81.5,268.7
42.4,81.1,258.5,81.5,289.5
11.4,52.7,193.0,299.6,240.5
28.5,81.7,256.7,6.1,263.5
115.0,219.2,237.7,326.8,322.9
145.6,223.8,278.6,224.2,77.7
74.2,300.3,328.3,356.9,5.2
66.8,240.2,209.7,237.4,68.8
87.8,275.8,50.6,266.0,335.1
65.5,275.3,37.1,270.6,295.8
152.4,27.9,332.3,292.9,268.3
125.7,32.2,119.6,293.7,314.8
72.7,44.4,48.7,95.3,2.5
30.4,293.0,115.5,17.2,295.6
62.7,27.9,156.0,18.6,271.2
105.4,102.7,268.3,15.2,266.4
350.9,258.8,292.8,29.2,300.5
115.2,278.7,155.2,173.9,36.7
39.3,217.0,234.4,197.4,326.0
100.6,269.4,221.3,78.2,267.3
63.5,260.0,249.5,290.5,258.0
148.8,300.1,223.6,183.6,131.5
71.5,317.2,231.5,241.7,0.0
44.0,289.1,211.1,226.4,268.8
55.7,221.2,253.4,214.8,321.7
90.9,215.0,219.0,145.5,308.0
77.4,262.3,267.3,264.1,288.0
49.6,246.3,263.7,289.4,319.2
84.5,259.1,258.5,281.4,272.3
75.5,262.6,278.0,282.4,285.4
22.6,258.4,264.0,273.2,327.9
87.6,253.3,237.6,298.5,298.0
34.8,270.6,283.8,284.1,341.3
47.6,244.9,317.3,292.3,299.4
24.3,244.1,313.1,274.9,294.6
38.5,230.6,321.7,262.6,294.7
36.3,238.8,302.5,292.4,334.6
9.4,250.1,301.0,275.7,329.8
42.2,240.2,335.3,292.2,354.8
322.2,251.0,292.7,285.4,346.3
0.0,259.7,329.8,263.7,333.4
334.6,293.2,307.6,255.3,17.3
319.6,279.7,308.8,260.1,329.7
263.2,284.1,322.0,274.9,348.4
23.7,271.4,312.5,254.5,339.8
279.6,275.9,291.1,256.7,308.5
235.9,274.4,327.5,261.5,310.3
247.9,275.7,291.8,280.5,349.0
241.4,253.7,278.2,278.3,306.0
246.7,223.9,306.3,268.6,320.7
216.0,222.3,295.0,269.3,326.2
194.1,261.4,306.2,248.5,310.7
0.0,263.0,0.0,240.8,294.8
227.3,266.1,245.1,0.0,334.0
260.5,260.3,265.5,275.0,352.3
0.0,233.3,0.0,285.9,10.8
0.0,275.6,277.1,305.7,329.2
300.2,299.7,0.0,303.0,284.7
346.4,0.0,175.3,291.3,300.2
342.4,239.5,0.0,275.3,313.3
359.0,0.0,222.8,0.0,306.2
0.0,0.0,204.9,283.6,272.3
358.8,238.8,130.8,0.0,306.6
38.2,251.1,135.8,0.0,299.5
97.7,227.1,52.5,287.2,257.1
205.4,209.2,72.8,280.8,259.3
0.0,202.1,0.0,294.2,253.9
317.6,179.4,132.6,0.0,247.1
65.8,134.1,78.1,304.6,243.5
354.7,148.2,133.6,314.3,249.1
352.1,137.6,91.8,293.6,252.3
4.9,153.0,117.6,292.2,243.7
0.0,160.2,135.8,282.7,261.4
4.1,165.9,132.4,0.0,249.4
17.5,152.1,140.9,0.0,0.0
15.8,153.6,128.6,0.0,0.0
3.7,154.7,143.3,0.0,196.3
255.0,172.1,121.3,0.0,256.2
330.9,172.4,148.1,0.0,226.9
196.5,143.5,149.8,0.0,229.0
214.0,167.7,121.8,0.0,224.8
197.1,164.1,70.9,0.0,0.0
103.8,126.7,101.8,0.0,0.0
23.6,145.4,60.9,0.0,0.0
336.2,138.7,83.2,0.0,208.9
0.0,99.4,123.4,0.0,253.6
285.3,164.1,54.8,0.0,266.1
198.6,183.0,85.4,0.0,250.5
33.1,173.3,54.0,0.0,268.4
0.0,183.9,27.1,0.0,0.0
0.0,181.3,0.0,0.0,0.0
0.0,257.9,0.0,0.0,260.4
219.1,290.5,19.8,0.0,262.8
245.3,244.0,47.9,0.0,0.0
0.0,262.7,221.4,0.0,249.7
0.0,239.1,126.5,0.0,264.4
0.0,241.9,165.2,0.0,263.0
0.0,257.2,0.0,0.0,260.9
359.3,247.0,0.0,307.3,260.7
275.9,252.5,0.0,289.0,258.9
226.5,258.5,0.0,271.2,290.0
234.6,262.0,0.0,0.0,0.0
231.9,284.6,350.4,0.0,264.1
192.7,0.0,0.0,276.5,0.0
0.0,253.1,166.5,0.0,0.0
0.0,0.0,166.5,0.0,258.9
0.0,0.0,0.0,0.0,0.0
0.0,204.2,253.7,0.0,151.9
0.0,194.8,28.1,0.0,0.0
