s1,s2,s3,s4,s5
4.98,0.0,0.0,0.0,3.86
5.46,0.0,0.0,0.0,4.38
5.96,0.0,0.0,0.0,4.91
6.48,0.0,0.0,0.0,5.47
7.01,0.0,0.0,0.0,6.05
7.55,0.0,0.0,0.0,6.62
8.1,0.0,0.0,0.0,7.2
8.68,0.0,0.0,0.0,7.77
9.25,0.0,0.0,0.0,8.33
9.82,0.0,0.0,0.0,8.89
10.39,0.0,0.0,0.0,9.5
10.97,0.0,0.0,0.0,10.06
11.5,0.0,0.0,0.0,10.7
12.05,0.0,0.0,0.0,11.31
12.68,0.0,0.0,0.0,11.95
13.25,0.0,0.0,0.0,12.49
13.82,0.0,0.0,0.0,13.01
14.44,0.0,0.0,0.0,13.63
15.05,0.0,0.0,0.0,14.27
15.67,0.0,0.0,0.0,14.91
16.3,0.0,0.0,0.0,15.5
16.86,0.0,0.0,0.0,16.04
17.38,0.0,0.0,0.0,16.7
18.03,0.0,0.0,0.0,17.29
18.62,0.0,0.0,0.0,18.0
19.15,0.0,0.0,0.0,18.61
19.73,0.0,0.0,0.0,19.21
20.22,0.0,0.0,0.0,19.73
20.79,0.0,0.0,0.0,20.23
21.18,0.0,0.0,0.0,20.69
21.45,0.0,0.0,0.0,21.07
21.68,0.0,0.0,0.0,21.32
21.85,0.0,0.0,0.0,21.54
22.01,0.0,0.0,0.0,21.72
22.27,0.0,0.0,0.0,21.94
22.61,0.0,0.0,0.0,22.22
22.87,0.0,0.0,0.0,22.52
23.1,0.0,0.0,0.0,22.85
23.28,0.0,0.0,0.0,23.04
23.44,0.0,0.0,0.0,23.23
23.61,0.0,0.0,0.0,23.36
23.78,0.0,0.0,0.0,23.49
23.92,0.0,0.0,0.0,23.63
24.04,0.0,0.0,0.0,23.76
24.18,0.0,0.0,0.0,23.88
24.29,0.0,0.0,0.0,23.97
24.42,0.0,0.0,0.0,24.06
24.54,0.0,0.0,0.0,24.11
24.75,0.0,0.0,0.0,24.14
24.87,0.0,0.0,0.0,24.17
24.96,0.0,0.0,0.0,24.2
25.04,0.0,0.0,0.0,24.25
25.13,0.0,0.0,0.0,24.31
25.21,0.0,0.0,0.0,24.35
25.28,0.0,0.0,0.0,24.38
25.34,0.0,0.0,0.0,24.4
25.37,0.0,0.0,0.0,24.41
25.42,0.0,0.0,0.0,24.42
25.44,0.0,0.0,0.0,24.43
25.45,0.0,0.0,0.0,24.43
25.45,0.0,0.0,0.0,24.43
25.45,0.0,0.0,0.0,24.43
25.46,0.0,0.0,0.0,24.43
25.46,0.0,0.0,0.0,24.43
25.46,0.0,0.0,0.0,24.43
25.46,0.0,0.0,0.0,24.43
25.47,0.0,0.0,0.0,24.43
25.47,0.0,0.0,0.0,24.43
25.47,0.0,0.0,0.0,24.43
25.47,0.0,0.0,0.0,24.43
25.47,0.0,0.0,0.0,24.43
25.47,0.0,0.0,0.0,24.43
25.47,0.0,0.0,0.0,24.43
25.47,0.0,0.0,0.0,24.43
25.47,0.0,0.0,0.0,24.43
25.47,0.0,0.0,0.0,24.43
25.47,0.0,0.0,0.0,24.43
25.47,0.0,0.0,0.0,24.43
25.47,0.0,0.0,0.0,24.43
25.47,0.0,0.0,0.0,24.43
25.47,0.0,0.0,0.0,24.43
25.47,0.0,0.0,0.0,24.43
25.47,0.0,0.0,0.0,24.43
25.47,0.0,0.0,0.0,24.43
25.47,0.0,0.0,0.0,24.43
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.01
0.0,0.0,0.0,0.0,0.02
0.0,0.0,0.0,0.0,0.04
0.01,0.0,0.0,0.0,0.05
0.03,0.0,0.0,0.0,0.09
0.07,0.0,0.0,0.0,0.15
0.11,0.0,0.0,0.0,0.19
0.15,0.0,0.0,0.0,0.23
0.21,0.0,0.0,0.0,0.27
0.28,0.0,0.0,0.0,0.35
0.34,0.0,0.0,0.0,0.43
0.38,0.0,0.0,0.0,0.51
0.46,0.0,0.0,0.0,0.58
0.55,0.0,0.0,0.0,0.68
0.62,0.0,0.0,0.0,0.81
0.73,0.0,0.0,0.0,0.94
0.83,0.0,0.0,0.0,1.1
0.95,0.0,0.0,0.0,1.29
1.11,0.0,0.0,0.0,1.49
1.26,0.0,0.0,0.0,1.69
1.46,0.0,0.0,0.0,1.89
1.69,0.0,0.0,0.0,2.08
1.94,0.0,0.0,0.0,2.3
2.19,0.0,0.0,0.0,2.5
2.46,0.0,0.0,0.0,2.71
2.75,0.0,0.0,0.0,2.92
3.04,0.0,0.0,0.0,3.12
3.32,0.0,0.0,0.0,3.32
3.59,0.0,0.0,0.0,3.55
3.84,0.0,0.0,0.0,3.83
4.11,0.0,0.0,0.0,4.19
4.4,0.0,0.0,0.0,4.54
4.73,0.0,0.0,0.0,4.9
5.11,0.0,0.0,0.0,5.2
5.5,0.0,0.0,0.0,5.48
5.86,0.0,0.0,0.0,5.75
6.23,0.0,0.0,0.0,6.06
6.63,0.0,0.0,0.0,6.39
7.13,0.0,0.0,0.0,6.79
7.55,0.0,0.0,0.0,7.18
7.92,0.0,0.0,0.0,7.6
8.35,0.0,0.0,0.0,8.0
8.81,0.0,0.0,0.0,8.49
9.25,0.0,0.0,0.0,9.14
9.67,0.0,0.0,0.0,9.68
10.05,0.0,0.0,0.0,10.18
10.38,0.0,0.0,0.0,10.73
10.64,0.0,0.0,0.0,11.1
10.93,0.0,0.0,0.0,11.42
11.22,0.0,0.0,0.0,11.75
11.47,0.0,0.0,0.0,12.14
11.69,0.0,0.0,0.0,12.52
11.89,0.0,0.0,0.0,12.92
12.1,0.0,0.0,0.0,13.3
12.35,0.0,0.0,0.0,13.64
12.6,0.0,0.0,0.0,14.21
12.82,0.0,0.0,0.0,14.83
13.03,0.0,0.0,0.0,15.34
13.25,0.0,0.0,0.0,15.63
13.43,0.0,0.0,0.0,15.88
13.61,0.0,0.0,0.0,16.1
13.8,0.0,0.0,0.0,16.31
14.0,0.0,0.0,0.0,16.52
14.18,0.0,0.0,0.0,16.75
14.39,0.0,0.0,0.0,17.01
14.59,0.0,0.0,0.0,17.33
14.8,0.0,0.0,0.0,17.54
15.02,0.0,0.0,0.0,17.68
15.27,0.0,0.0,0.0,17.79
15.44,0.0,0.0,0.0,17.9
15.6,0.0,0.0,0.0,18.0
15.76,0.0,0.0,0.0,18.09
15.89,0.0,0.0,0.0,18.17
16.04,0.0,0.0,0.0,18.24
16.17,0.0,0.0,0.0,18.31
16.23,0.0,0.0,0.0,18.37
16.3,0.0,0.0,0.0,18.42
16.36,0.0,0.0,0.0,18.45
16.39,0.0,0.0,0.0,18.5
16.43,0.0,0.0,0.0,18.53
16.45,0.0,0.0,0.0,18.54
16.45,0.0,0.0,0.0,18.56
16.46,0.0,0.0,0.0,18.56
16.46,0.0,0.0,0.0,18.56
16.46,0.0,0.0,0.0,18.56
16.46,0.0,0.0,0.0,18.56
16.46,0.0,0.0,0.0,18.56
16.46,0.0,0.0,0.0,18.56
16.46,0.0,0.0,0.0,18.56
16.47,0.0,0.0,0.0,18.56
16.47,0.0,0.0,0.0,18.56
16.47,0.0,0.0,0.0,18.56
16.47,0.0,0.0,0.0,18.56
16.47,0.0,0.0,0.0,18.56
16.47,0.0,0.0,0.0,18.56
16.47,0.0,0.0,0.0,18.56
16.47,0.0,0.0,0.0,18.56
16.47,0.0,0.0,0.0,18.56
16.47,0.0,0.0,0.0,18.56
16.47,0.0,0.0,0.0,18.56
16.47,0.0,0.0,0.0,18.56
16.47,0.0,0.0,0.0,18.56
16.47,0.0,0.0,0.0,18.56
16.47,0.0,0.0,0.0,18.56
16.47,0.0,0.0,0.0,18.56
16.47,0.0,0.0,0.0,18.56
16.47,0.0,0.0,0.0,18.56
16.47,0.0,0.0,0.0,18.56
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.01,0.0,0.0,0.0,0.01
0.03,0.0,0.0,0.0,0.03
0.07,0.0,0.0,0.0,0.06
0.1,0.0,0.0,0.0,0.11
0.15,0.0,0.0,0.0,0.18
0.25,0.0,0.0,0.0,0.28
0.37,0.0,0.0,0.0,0.38
0.52,0.0,0.0,0.0,0.51
0.68,0.0,0.0,0.0,0.66
0.87,0.0,0.0,0.0,0.83
1.02,0.0,0.0,0.0,1.02
1.17,0.0,0.0,0.0,1.23
1.34,0.0,0.0,0.0,1.47
1.59,0.0,0.0,0.0,1.72
1.86,0.0,0.0,0.0,1.99
2.16,0.0,0.0,0.0,2.29
2.47,0.0,0.0,0.0,2.61
2.79,0.0,0.0,0.0,2.95
3.13,0.0,0.0,0.0,3.32
3.5,0.0,0.0,0.0,3.71
3.89,0.0,0.0,0.0,4.12
4.28,0.0,0.0,0.0,4.52
4.73,0.0,0.0,0.0,4.98
5.23,0.0,0.0,0.0,5.41
5.69,0.0,0.0,0.0,5.89
6.19,0.0,0.0,0.0,6.39
6.65,0.0,0.0,0.0,6.92
6.84,0.0,0.0,0.0,7.45
7.01,0.0,0.0,0.0,8.0
7.15,0.0,0.0,0.0,8.58
7.34,0.0,0.0,0.0,9.2
7.88,0.0,0.0,0.0,9.8
8.31,0.0,0.0,0.0,10.29
8.56,0.0,0.0,0.0,10.8
9.19,0.0,0.0,0.0,11.33
9.81,0.0,0.0,0.0,11.92
10.35,0.0,0.0,0.0,12.48
10.97,0.0,0.0,0.0,12.89
11.6,0.0,0.0,0.0,13.37
12.09,0.0,0.0,0.0,13.79
12.76,0.0,0.0,0.0,14.11
13.42,0.0,0.0,0.0,14.84
13.71,0.0,0.0,0.0,15.39
14.19,0.0,0.0,0.0,15.65
14.85,0.0,0.0,0.0,16.24
15.19,0.0,0.0,0.0,16.74
15.76,0.0,0.0,0.0,17.29
16.12,0.0,0.0,0.0,17.83
16.54,0.0,0.0,0.0,18.04
17.15,0.0,0.0,0.0,18.7
17.46,0.0,0.0,0.0,19.2
17.86,0.0,0.0,0.0,19.43
18.36,0.0,0.0,0.0,19.96
18.67,0.0,0.0,0.0,20.35
18.95,0.0,0.0,0.0,20.75
19.28,0.0,0.0,0.0,21.32
19.68,0.0,0.0,0.0,21.88
20.06,0.0,0.0,0.0,22.31
20.23,0.0,0.0,0.0,22.83
20.68,0.0,0.0,0.0,23.35
20.89,0.0,0.0,0.0,23.84
21.04,0.0,0.0,0.0,24.31
21.26,0.0,0.0,0.0,24.75
21.67,0.0,0.0,0.0,25.18
21.96,0.0,0.0,0.0,25.57
22.06,0.0,0.0,0.0,25.97
22.27,0.0,0.0,0.0,26.35
22.43,0.0,0.0,0.0,26.72
22.61,0.0,0.0,0.0,27.02
22.7,0.0,0.0,0.0,27.2
22.92,0.0,0.0,0.0,27.36
23.02,0.0,0.0,0.0,27.59
23.12,0.0,0.0,0.0,27.81
23.29,0.0,0.0,0.0,28.0
23.4,0.0,0.0,0.0,28.16
23.54,0.0,0.0,0.0,28.29
23.67,0.0,0.0,0.0,28.41
23.78,0.0,0.0,0.0,28.52
23.87,0.0,0.0,0.0,28.57
23.95,0.0,0.0,0.0,28.61
24.01,0.0,0.0,0.0,28.65
24.04,0.0,0.0,0.0,28.69
24.06,0.0,0.0,0.0,28.72
24.09,0.0,0.0,0.0,28.74
24.1,0.0,0.0,0.0,28.74
24.11,0.0,0.0,0.0,28.74
24.11,0.0,0.0,0.0,28.74
24.11,0.0,0.0,0.0,28.74
24.11,0.0,0.0,0.0,28.74
24.11,0.0,0.0,0.0,28.74
24.11,0.0,0.0,0.0,28.74
24.11,0.0,0.0,0.0,28.74
24.11,0.0,0.0,0.0,28.74
24.11,0.0,0.0,0.0,28.74
24.11,0.0,0.0,0.0,28.74
24.11,0.0,0.0,0.0,28.74
24.11,0.0,0.0,0.0,28.74
24.11,0.0,0.0,0.0,28.74
24.11,0.0,0.0,0.0,28.74
24.11,0.0,0.0,0.0,28.74
24.11,0.0,0.0,0.0,28.74
24.11,0.0,0.0,0.0,28.74
24.11,0.0,0.0,0.0,28.74
24.11,0.0,0.0,0.0,28.74
24.11,0.0,0.0,0.0,28.74
24.11,0.0,0.0,0.0,28.74
24.11,0.0,0.0,0.0,28.74
24.11,0.0,0.0,0.0,28.74
24.11,0.0,0.0,0.0,28.74
24.11,0.0,0.0,0.0,28.74
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.01,0.0,0.0,0.0,0.01
0.02,0.0,0.0,0.0,0.03
0.05,0.0,0.0,0.0,0.06
0.1,0.0,0.0,0.0,0.11
0.17,0.0,0.0,0.0,0.17
0.25,0.0,0.0,0.0,0.24
0.34,0.0,0.0,0.0,0.34
0.46,0.0,0.0,0.0,0.46
0.58,0.0,0.0,0.0,0.58
0.73,0.0,0.0,0.0,0.74
0.91,0.0,0.0,0.0,0.91
1.11,0.0,0.0,0.0,1.11
1.32,0.0,0.0,0.0,1.33
1.53,0.0,0.0,0.0,1.57
1.77,0.0,0.0,0.0,1.83
2.01,0.0,0.0,0.0,2.1
2.25,0.0,0.0,0.0,2.42
2.56,0.0,0.0,0.0,2.75
2.92,0.0,0.0,0.0,3.11
3.27,0.0,0.0,0.0,3.49
3.63,0.0,0.0,0.0,3.88
4.05,0.0,0.0,0.0,4.29
4.46,0.0,0.0,0.0,4.73
4.88,0.0,0.0,0.0,5.19
5.3,0.0,0.0,0.0,5.67
5.78,0.0,0.0,0.0,6.16
6.25,0.0,0.0,0.0,6.66
6.73,0.0,0.0,0.0,7.17
7.25,0.0,0.0,0.0,7.73
7.78,0.0,0.0,0.0,8.3
8.17,0.0,0.0,0.0,8.89
8.47,0.0,0.0,0.0,9.53
8.67,0.0,0.0,0.0,10.21
9.14,0.0,0.0,0.0,10.8
9.73,0.0,0.0,0.0,11.07
10.32,0.0,0.0,0.0,11.41
10.92,0.0,0.0,0.0,11.92
11.53,0.0,0.0,0.0,12.24
12.09,0.0,0.0,0.0,12.5
12.31,0.0,0.0,0.0,13.15
12.71,0.0,0.0,0.0,13.88
13.36,0.0,0.0,0.0,14.5
13.72,0.0,0.0,0.0,14.88
14.36,0.0,0.0,0.0,15.44
14.72,0.0,0.0,0.0,16.06
15.03,0.0,0.0,0.0,16.43
15.56,0.0,0.0,0.0,17.04
16.02,0.0,0.0,0.0,17.62
16.56,0.0,0.0,0.0,18.08
16.75,0.0,0.0,0.0,18.68
16.95,0.0,0.0,0.0,19.33
17.54,0.0,0.0,0.0,19.89
18.02,0.0,0.0,0.0,20.18
18.59,0.0,0.0,0.0,20.77
19.12,0.0,0.0,0.0,21.36
19.65,0.0,0.0,0.0,21.9
20.18,0.0,0.0,0.0,22.47
20.65,0.0,0.0,0.0,22.93
21.13,0.0,0.0,0.0,23.42
21.55,0.0,0.0,0.0,23.93
21.98,0.0,0.0,0.0,24.44
22.43,0.0,0.0,0.0,24.91
22.87,0.0,0.0,0.0,25.35
23.3,0.0,0.0,0.0,25.78
23.71,0.0,0.0,0.0,26.13
24.01,0.0,0.0,0.0,26.26
24.21,0.0,0.0,0.0,26.58
24.53,0.0,0.0,0.0,26.83
24.82,0.0,0.0,0.0,27.15
25.12,0.0,0.0,0.0,27.43
25.39,0.0,0.0,0.0,27.69
25.64,0.0,0.0,0.0,27.92
25.87,0.0,0.0,0.0,28.13
26.06,0.0,0.0,0.0,28.3
26.26,0.0,0.0,0.0,28.43
26.43,0.0,0.0,0.0,28.55
26.56,0.0,0.0,0.0,28.67
26.7,0.0,0.0,0.0,28.77
26.8,0.0,0.0,0.0,28.85
26.88,0.0,0.0,0.0,28.92
26.95,0.0,0.0,0.0,28.97
26.98,0.0,0.0,0.0,29.01
27.01,0.0,0.0,0.0,29.03
27.03,0.0,0.0,0.0,29.04
27.04,0.0,0.0,0.0,29.04
27.04,0.0,0.0,0.0,29.04
27.04,0.0,0.0,0.0,29.04
27.04,0.0,0.0,0.0,29.04
27.04,0.0,0.0,0.0,29.04
27.04,0.0,0.0,0.0,29.04
27.04,0.0,0.0,0.0,29.04
27.04,0.0,0.0,0.0,29.04
27.04,0.0,0.0,0.0,29.04
27.04,0.0,0.0,0.0,29.04
27.04,0.0,0.0,0.0,29.04
27.04,0.0,0.0,0.0,29.04
27.04,0.0,0.0,0.0,29.04
27.04,0.0,0.0,0.0,29.04
27.04,0.0,0.0,0.0,29.04
27.04,0.0,0.0,0.0,29.04
27.04,0.0,0.0,0.0,29.04
27.04,0.0,0.0,0.0,29.04
27.04,0.0,0.0,0.0,29.04
27.04,0.0,0.0,0.0,29.04
27.04,0.0,0.0,0.0,29.04
27.04,0.0,0.0,0.0,29.04
27.04,0.0,0.0,0.0,29.04
27.04,0.0,0.0,0.0,29.04
27.04,0.0,0.0,0.0,29.04
27.04,0.0,0.0,0.0,29.04
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.01,0.0,0.0,0.0,0.02
0.05,0.0,0.0,0.0,0.04
0.07,0.0,0.0,0.0,0.07
0.12,0.0,0.0,0.0,0.12
0.18,0.0,0.0,0.0,0.18
0.27,0.0,0.0,0.0,0.26
0.37,0.0,0.0,0.0,0.36
0.49,0.0,0.0,0.0,0.47
0.62,0.0,0.0,0.0,0.61
0.79,0.0,0.0,0.0,0.76
0.97,0.0,0.0,0.0,0.93
1.16,0.0,0.0,0.0,1.13
1.38,0.0,0.0,0.0,1.35
1.62,0.0,0.0,0.0,1.59
1.88,0.0,0.0,0.0,1.85
2.17,0.0,0.0,0.0,2.14
2.48,0.0,0.0,0.0,2.44
2.79,0.0,0.0,0.0,2.77
3.15,0.0,0.0,0.0,3.12
3.5,0.0,0.0,0.0,3.49
3.88,0.0,0.0,0.0,3.87
4.28,0.0,0.0,0.0,4.28
4.69,0.0,0.0,0.0,4.71
5.11,0.0,0.0,0.0,5.15
5.55,0.0,0.0,0.0,5.62
6.01,0.0,0.0,0.0,6.1
6.48,0.0,0.0,0.0,6.6
6.96,0.0,0.0,0.0,7.12
7.48,0.0,0.0,0.0,7.64
8.0,0.0,0.0,0.0,8.18
8.52,0.0,0.0,0.0,8.72
9.06,0.0,0.0,0.0,9.3
9.6,0.0,0.0,0.0,9.88
10.14,0.0,0.0,0.0,10.47
10.68,0.0,0.0,0.0,11.07
11.25,0.0,0.0,0.0,11.67
11.82,0.0,0.0,0.0,12.29
12.4,0.0,0.0,0.0,12.89
12.96,0.0,0.0,0.0,13.49
13.55,0.0,0.0,0.0,14.1
14.13,0.0,0.0,0.0,14.74
14.72,0.0,0.0,0.0,15.4
15.34,0.0,0.0,0.0,16.07
15.93,0.0,0.0,0.0,16.74
16.54,0.0,0.0,0.0,17.4
17.13,0.0,0.0,0.0,18.04
17.73,0.0,0.0,0.0,18.69
18.29,0.0,0.0,0.0,19.32
18.85,0.0,0.0,0.0,19.94
19.34,0.0,0.0,0.0,20.55
19.88,0.0,0.0,0.0,21.15
20.43,0.0,0.0,0.0,21.68
20.96,0.0,0.0,0.0,22.24
21.47,0.0,0.0,0.0,22.8
21.98,0.0,0.0,0.0,23.35
22.48,0.0,0.0,0.0,23.85
22.95,0.0,0.0,0.0,24.36
23.39,0.0,0.0,0.0,24.85
23.84,0.0,0.0,0.0,25.34
24.25,0.0,0.0,0.0,25.81
24.65,0.0,0.0,0.0,26.21
25.05,0.0,0.0,0.0,26.59
25.44,0.0,0.0,0.0,26.95
25.79,0.0,0.0,0.0,27.26
26.15,0.0,0.0,0.0,27.62
26.44,0.0,0.0,0.0,27.95
26.67,0.0,0.0,0.0,28.21
26.93,0.0,0.0,0.0,28.42
27.14,0.0,0.0,0.0,28.57
27.34,0.0,0.0,0.0,28.73
27.57,0.0,0.0,0.0,28.86
27.78,0.0,0.0,0.0,29.02
27.93,0.0,0.0,0.0,29.21
28.06,0.0,0.0,0.0,29.39
28.19,0.0,0.0,0.0,29.5
28.29,0.0,0.0,0.0,29.58
28.39,0.0,0.0,0.0,29.66
28.48,0.0,0.0,0.0,29.73
28.55,0.0,0.0,0.0,29.79
28.61,0.0,0.0,0.0,29.84
28.64,0.0,0.0,0.0,29.87
28.68,0.0,0.0,0.0,29.9
28.7,0.0,0.0,0.0,29.91
28.71,0.0,0.0,0.0,29.92
28.72,0.0,0.0,0.0,29.92
28.73,0.0,0.0,0.0,29.92
28.73,0.0,0.0,0.0,29.92
28.73,0.0,0.0,0.0,29.92
28.75,0.0,0.0,0.0,29.92
28.75,0.0,0.0,0.0,29.92
28.75,0.0,0.0,0.0,29.92
28.75,0.0,0.0,0.0,29.92
28.75,0.0,0.0,0.0,29.92
28.75,0.0,0.0,0.0,29.92
28.75,0.0,0.0,0.0,29.92
28.75,0.0,0.0,0.0,29.92
28.75,0.0,0.0,0.0,29.92
28.75,0.0,0.0,0.0,29.92
28.75,0.0,0.0,0.0,29.92
28.75,0.0,0.0,0.0,29.92
28.75,0.0,0.0,0.0,29.92
28.75,0.0,0.0,0.0,29.92
28.75,0.0,0.0,0.0,29.92
28.75,0.0,0.0,0.0,29.92
28.75,0.0,0.0,0.0,29.92
28.75,0.0,0.0,0.0,29.92
28.75,0.0,0.0,0.0,29.92
28.75,0.0,0.0,0.0,29.92
28.75,0.0,0.0,0.0,29.92
28.75,0.0,0.0,0.0,29.92
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.01,0.0,0.0,0.0,0.0
0.02,0.0,0.0,0.0,0.01
0.05,0.0,0.0,0.0,0.02
